time_h,PV_kw
52.5,0.9159025423560131
52.75,0.44271043147220457
53.0,14.645051942810563
53.25,17.09904547302073
53.5,23.476561406368948
53.75,31.99694719350935
54.0,41.04151480399394
54.25,48.064871295615184
54.5,53.281007334564656
54.75,59.1724220729508
55.0,70.93692659994126
55.25,69.66738188815964
55.5,74.90592009488532
55.75,78.04020267761125
56.0,88.44621511523005
56.25,94.67236293187527
56.5,97.35853284531251
56.75,98.21526347943275
57.0,98.74021206480975
57.25,106.46296588109675
57.5,107.82367474961559
57.75,109.89850755643477
58.0,108.55469314867585
58.25,113.12963733056047
58.5,111.50850524388456
58.75,112.27802930952177
59.0,112.92258039446138
59.25,112.99443318867849
59.5,113.39572233149373
59.75,111.97529914045853
60.0,112.14413804896098
60.25,113.7834321939881
60.5,105.65222132128352
60.75,109.09160039797149
61.0,111.8670515722325
61.25,107.41661904480043
61.5,107.95009616985652
61.75,115.16397460503264
62.0,107.78031522450573
62.25,107.4473514781335
62.5,98.11070042226149
62.75,100.2242151424312
63.0,99.99786808475591
63.25,94.98057748623218
63.5,92.07112613135038
63.75,88.88139672112723
64.0,80.24956043046261
64.25,73.86345937790033
64.5,72.49697300254068
64.75,62.2393984313744
65.0,53.99166232286647
65.25,48.03154762143222
65.5,42.61773275891461
65.75,39.36237271348605
66.0,32.47244552723734
66.25,27.697443322476378
66.5,16.444375963438937
66.75,11.297605707211833
67.0,5.265090275551344
67.25,8.439309141418043e-05
67.5,0.6487676791294031
67.75,0.316494261673308
68.0,-0.09728659841348947
68.25,2.093168308930595
68.5,1.5733549024752425
68.75,1.8467639949132626
69.0,-0.7630572096947675
69.25,-1.0749291158003396
69.5,2.6333829298066083
69.75,1.6023427532369867
70.0,2.4762987303099857
70.25,-1.7445859869741926
70.5,0.9274384815581808
70.75,0.45442033821436295
71.0,-1.110430684414478
71.25,-0.47152480744994896
71.5,0.2637172043565196
71.75,0.05246679835624363
72.0,1.9591824016158168
72.25,2.718205881107681
72.5,-0.25197737820688537
72.75,0.15256251210246857
73.0,1.8550131824950131
73.25,-2.5666584409312976
73.5,-0.23685026450968424
73.75,0.17651242137244696
74.0,2.934187914275585
74.25,1.9614612249655552
74.5,-1.5586296897949345
74.75,3.7097191046182085
75.0,3.1298782409203216
75.25,-1.5338614049161376
75.5,1.9700803659456847
75.75,-0.3285252231228939
76.0,2.5740265580929704
76.25,-1.052898510703949
76.5,-0.33445617235587666
76.75,3.069147743910727
77.0,15.197075692203851
77.25,19.315526511764254
77.5,24.981646389708605
77.75,31.433276047134324
78.0,42.24733389315781
78.25,47.16646634691074
78.5,54.26350119061161
78.75,59.57179373108679
79.0,71.22733123268095
79.25,68.72746127358813
79.5,75.71893067102646
79.75,77.94628712672974
80.0,89.13807567601982
80.25,94.2534835442312
80.5,96.01230590124591
80.75,97.08928785688234
81.0,101.41410157301537
81.25,107.48112393378457
81.5,107.71507649579937
81.75,110.42226139750005
82.0,107.0670809524907
82.25,111.40550386730597
82.5,113.74881751490489
82.75,113.56970956048725
83.0,114.37093899562129
83.25,112.14338174278299
83.5,114.49091883622955
83.75,111.28817841844348
84.0,112.34985854973199
84.25,114.1897042197919
84.5,108.56526174874685
84.75,111.16740711558693
85.0,107.4465149516061
85.25,109.00840835510472
85.5,109.11891532154374
85.75,113.740951362084
86.0,106.49145773691653
86.25,106.5556798301541
86.5,97.88784595385842
86.75,100.47356591428405
87.0,96.68757604089637
87.25,97.44338361271393
87.5,92.68476058999315
87.75,88.9506431309089
88.0,79.24385069447419
88.25,75.05337913909663
88.5,73.69926752304576
88.75,63.84717225988155
89.0,54.464236959539825
89.25,48.5682783507229
89.5,41.52221760454898
89.75,39.77017125206471
90.0,31.848384472239843
90.25,27.068121369010044
90.5,17.288770882680765
90.75,9.887313216834219
91.0,5.0869258976539
91.25,1.4814555476589732
91.5,0.6267374838596864
91.75,-0.8222500172903203
92.0,0.20230619183119358
92.25,0.8443851904853201
92.5,0.01142605556065933
92.75,2.7898780327937507
93.0,0.8567939825665268
93.25,0.8793024230731402
93.5,1.9963564780418364
93.75,3.667246628435933
94.0,1.7909936380523308
94.25,-2.003522292066514
94.5,1.604254361517141
94.75,-0.45769943095682564
95.0,0.10788044434303304
95.25,1.309550684860527
95.5,-1.6022595410589253
95.75,-1.2516472141061394
96.0,0.6500756503005181
96.25,2.027557859148218
96.5,0.43963660601699356
96.75,0.524187842812771
97.0,0.6597953888304098
97.25,-1.4127658838923665
97.5,-2.310103436632644
97.75,0.054353585390382264
98.0,2.1664178909501497
98.25,2.7927615780034567
98.5,0.9000457189049182
98.75,3.519965052962781
99.0,2.1626611121319907
99.25,0.22921137411506842
99.5,1.636317057848963
99.75,-0.7046732628698824
100.0,2.4557394900903593
100.25,0.19677609665695725
100.5,0.8205284754174188
100.75,1.3753619769871965
101.0,15.135587705948257
101.25,17.317376114438932
101.5,23.686692333402778
101.75,31.82370841022882
102.0,38.51033899593586
102.25,45.431000860097676
102.5,51.95332761637174
102.75,57.534748564773196
103.0,70.48252097666658
103.25,70.17431899661615
103.5,74.44446267004903
103.75,79.32238083178646
104.0,89.44494283031295
104.25,95.77182073400405
104.5,94.77192087305245
104.75,97.69200475772048
105.0,99.68558207380268
105.25,105.91295101881846
105.5,108.69271639925387
105.75,109.00867805783324
106.0,107.35095429135187
106.25,111.56576702159781
106.5,113.04117410100676
106.75,114.65294558075554
107.0,113.687687908823
107.25,113.54992657748332
107.5,113.41759280419576
107.75,112.9794356562878
108.0,112.88991217644084
108.25,112.04678892239312
108.5,108.33824670420864
108.75,109.95364493055375
109.0,109.20390422183065
109.25,107.63428921478477
109.5,108.39259847162361
109.75,113.75495151740624
110.0,104.6860037143289
110.25,108.94758010924133
110.5,98.84087123297837
110.75,101.20332124701886
111.0,97.92638428948594
111.25,94.49057674781469
111.5,93.38362639386447
111.75,87.77257097296824
112.0,80.92938680057337
112.25,74.6229925623129
112.5,72.49965843685338
112.75,63.96307013379068
113.0,56.18084862696743
113.25,50.374915640494926
113.5,42.45494400442114
113.75,40.077890525622145
114.0,33.07714716215859
114.25,25.839066471889204
114.5,16.622017008388728
114.75,10.919986450858772
115.0,5.52584313943103
115.25,-0.8333688059494058
115.5,-0.2192417806367184
115.75,-2.0729834359912918
116.0,-1.1173841129896078
116.25,-0.458675284939333
116.5,-0.2931915866487618
116.75,3.398148604786279
117.0,1.1059933699072981
117.25,-0.9246087601585489
117.5,1.7899484291687
117.75,0.9325152917395232
118.0,1.71179148887828
118.25,0.18532564941538202
118.5,0.6191711169753933
118.75,-0.33925848388401536
119.0,1.0638515327343585
119.25,-1.141938226142404
119.5,0.006339062362268442
119.75,2.5976737265958323
120.0,2.474433330044647
120.25,4.254908655779815
120.5,0.09152017817320818
120.75,0.5807770953297967
121.0,0.32673801510916456
121.25,-0.17040758116420443
121.5,-0.7794823967254196
121.75,0.4303013589575532
122.0,1.7866567354027176
122.25,2.998961042600274
122.5,1.283379097129558
122.75,3.7482550281413287
123.0,1.116279293200445
123.25,0.4539655793086961
123.5,0.7975792967010837
123.75,0.9355471254651493
124.0,0.8039448197066941
124.25,-0.3356073681186462
124.5,-1.9908119951239978
124.75,0.27404231898456355
125.0,15.978282680030054
125.25,18.478399888325995
125.5,23.08475426744612
125.75,29.49168591216385
126.0,37.53887052914837
126.25,46.183977680239806
126.5,55.85592802606196
126.75,60.30324895608515
127.0,70.60121313077227
127.25,69.88996530638872
127.5,73.16838838343716
127.75,78.82726738714697
128.0,88.4552028066179
128.25,94.35803394991532
128.5,95.63186492946868
128.75,96.68306409438713
129.0,100.26178143347656
129.25,106.06197696041517
129.5,110.18493215986315
129.75,112.11815151802224
130.0,107.2689386254341
130.25,111.03608805395767
130.5,113.57337341794839
130.75,112.7408317628945
131.0,116.4736908162666
131.25,112.7145633973312
131.5,115.913182319624
131.75,112.63622438463005
132.0,113.27922765045126
132.25,115.44241276991056
132.5,107.04817923519599
132.75,109.61752354743753
133.0,109.28924025217584
133.25,109.1563755767176
133.5,107.48112267613065
133.75,113.96453197936243
134.0,104.33647673764757
134.25,109.76673076769241
134.5,96.08468907414905
134.75,99.09609381638653
135.0,96.58270228911623
135.25,95.14120509829647
135.5,92.56406987840144
135.75,87.92483251961573
136.0,79.56141678704797
136.25,74.08043057775036
136.5,72.83418420767667
136.75,62.60575819780127
137.0,54.93668570774018
137.25,48.96060108182665
137.5,42.77060080694446
137.75,40.47423337505633
138.0,32.29732500550086
138.25,28.719800807387617
138.5,16.201852464717962
138.75,10.638766080478051
139.0,4.458407347616099
139.25,-1.0322626705778368
139.5,0.1258539250711752
139.75,-0.8887973132309185
140.0,-0.07068038165207131
140.25,0.3342951284977145
140.5,0.051142058552161786
140.75,0.6953821649270487
141.0,0.9001845640199633
141.25,0.7768950284840259
141.5,1.2825916692957262
141.75,0.6866773834251363
142.0,2.5445832477481742
142.25,0.18797358748610446
142.5,-1.4481272594150476
142.75,-0.0679802559844049
143.0,0.26203581207438104
143.25,-0.8996947864877538
143.5,0.189843392837443
143.75,-1.4548224852577891
144.0,3.5875396874315424
144.25,4.069644134233074
144.5,-0.25251733430296475
144.75,0.36345433783907316
145.0,-2.0264007562980186
145.25,-1.1563476602653329
145.5,-0.2937789201521298
145.75,-1.0721330214268592
146.0,3.3525904072191444
146.25,4.330672337034839
146.5,-0.9785226267456538
146.75,2.5442602168189064
147.0,1.637976395066067
147.25,1.6111161484996208
147.5,-0.11612196029240685
147.75,0.24903612230694197
148.0,4.456649754734927
148.25,-1.6517591481792673
148.5,-1.281069206845832
148.75,1.3454965427509302
149.0,14.093832037360734
149.25,18.395816194107955
149.5,24.045894220551748
149.75,29.21922730856262
150.0,41.01880976989083
150.25,46.14993430081679
150.5,54.7099602307558
150.75,59.240777148184584
151.0,70.52417013371952
151.25,69.96601670769294
151.5,75.49227321876855
151.75,79.57269011378082
152.0,86.67012801621736
152.25,94.98216904166462
152.5,93.8067507561042
152.75,96.57369497973934
153.0,98.16972097996951
153.25,107.19667139018898
153.5,108.48051784714522
153.75,109.20657992013773
154.0,108.95290828156791
154.25,112.16542823134898
154.5,111.62361228023526
154.75,114.38335459861062
155.0,114.6292170026303
155.25,113.18920678319434
155.5,114.72705019103189
155.75,111.88507263369598
156.0,113.49213512052849
156.25,113.34424240107593
156.5,106.99831139042395
156.75,111.92128828316582
157.0,108.69721840769176
157.25,106.29126129514496
157.5,110.65781874332306
157.75,115.87638902931832
158.0,104.46997878981598
158.25,106.68208006633866
158.5,98.16846540285358
158.75,99.59643664165003
159.0,98.07924659932806
159.25,94.85404652273857
159.5,92.89596511976897
159.75,88.62856652035158
160.0,78.32038873617668
160.25,74.93881218082531
160.5,74.68348094900261
160.75,63.78625457218144
161.0,53.89251090477262
161.25,48.155931897033646
161.5,43.00081963625692
161.75,38.18702832679785
162.0,32.1652977076695
162.25,26.29426355519374
162.5,18.136771648726516
162.75,10.77167656500767
163.0,6.879822539092997
163.25,-1.1037406977820072
163.5,1.9575848794750428
163.75,0.3194002637912288
164.0,-0.8690472478647824
164.25,0.17739611463694044
164.5,1.2125188368316004
164.75,1.137125738070161
165.0,-1.6919626491697632
165.25,0.01991952970563249
165.5,0.5398168819252306
165.75,0.997252589425966
166.0,1.914567557233254
166.25,-1.7056522160155172
166.5,-1.615658339320678
166.75,0.48206683552552526
167.0,-0.5227186961696804
167.25,-2.564744341820567
167.5,0.7848440366081351
167.75,0.27236975527423984
