time_h,PV_kw,gp_mean,gp_std,gp_lower,gp_upper
6.75,60.23380874898558,59.649309760641955,1.0243905674066214,57.600528625828716,61.698090895455195
7.0,71.57351802841774,71.14028442443583,1.0243905674066214,69.0915032896226,73.18906555924907
7.25,69.8557060998963,69.56957917118261,1.0243905674066214,67.52079803636937,71.61836030599585
7.5,76.87099433730206,74.85175127063754,1.0243905674066214,72.8029701358243,76.90053240545078
7.75,78.71817573346,79.1527975674207,1.0243905674066214,77.10401643260747,81.20157870223395
8.0,87.84348260453064,88.46604625720593,1.0243905674066214,86.41726512239269,90.51482739201917
8.25,93.63036187348848,94.09601727879975,1.0243905674066214,92.04723614398651,96.14479841361299
8.5,95.45703823035409,94.89246962343495,1.0243905674066214,92.84368848862171,96.94125075824819
8.75,97.46739116087197,96.55180936009728,1.0243905674066214,94.50302822528404,98.60059049491052
9.0,99.4795079577137,99.86129854410254,1.0243905674066214,97.8125174092893,101.91007967891578
9.25,105.91019276568339,106.60210046451151,1.0243905674066214,104.55331932969827,108.65088159932475
9.5,108.46263553576136,108.90491812832681,1.0243905674066214,106.85613699351357,110.95369926314005
9.75,111.13980735822295,110.52151306033323,1.0243905674066214,108.47273192552,112.57029419514647
10.0,108.98234231628896,108.21032694673875,1.0243905674066214,106.1615458119255,110.25910808155199
10.25,112.46693797797744,112.05680309358902,1.0243905674066214,110.00802195877579,114.10558422840226
10.5,111.57207937433947,112.35398877342693,1.0243905674066214,110.3052076386137,114.40276990824017
10.75,113.16433707265628,113.15989589906799,1.0243905674066214,111.11111476425475,115.20867703388123
11.0,115.18655523334077,115.01976979735304,1.0243905674066214,112.9709886625398,117.06855093216627
11.25,113.3757877059524,113.15830761693019,1.0243905674066214,111.10952648211695,115.20708875174343
11.5,115.32956552130149,114.57712337322873,1.0243905674066214,112.52834223841549,116.62590450804197
11.75,112.72833411659929,112.38768724763497,1.0243905674066214,110.33890611282173,114.43646838244821
12.0,113.69991239020047,112.76376767060974,1.0243905674066214,110.7149865357965,114.81254880542298
12.25,113.94527381772954,113.74016717909106,1.0243905674066214,111.69138604427782,115.7889483139043
12.5,107.69906911133015,107.08880554383639,1.0243905674066214,105.04002440902315,109.13758667864963
12.75,111.18993386920103,110.61776153528811,1.0243905674066214,108.56898040047487,112.66654267010135
13.0,108.28064864034853,109.62109795064423,1.0243905674066214,107.57231681583099,111.66987908545747
13.25,108.38437040971715,108.67636966357388,1.0243905674066214,106.62758852876064,110.72515079838712
13.5,108.57650909401836,108.98753233541768,1.0243905674066214,106.93875120060444,111.03631347023092
13.75,112.68818322846798,112.99465845021405,1.0243905674066214,110.94587731540081,115.04343958502729
14.0,104.60010580403863,104.90093879383072,1.0243905674066214,102.85215765901748,106.94971992864396
14.25,110.11385941819324,108.45318652612377,1.0243905674066214,106.40440539131053,110.50196766093701
14.5,97.61311826335628,98.38445385155833,1.0243905674066214,96.3356727167451,100.43323498637157
14.75,100.85093794608217,99.71199716317072,1.0243905674066214,97.66321602835748,101.76077829798396
15.0,96.58630066873452,97.94128484519291,1.0243905674066214,95.89250371037967,99.99006598000615
15.25,95.63254953467465,95.78004228599232,1.0243905674066214,93.73126115117908,97.82882342080556
15.5,92.4791570423975,92.2867845122459,1.0243905674066214,90.23800337743266,94.33556564705914
15.75,88.69028147642477,88.06504765472742,1.0243905674066214,86.01626651991418,90.11382878954066
16.0,80.52602093578884,79.51966315627759,1.0243905674066214,77.47088202146435,81.56844429109083
16.25,75.03296268433036,74.44570020323725,1.0243905674066214,72.39691906842401,76.49448133805049
16.5,72.28207089480829,72.47661620225703,1.0243905674066214,70.4278350674438,74.52539733707027
16.75,63.15194244707981,63.50106650853999,1.0243905674066214,61.45228537372675,65.54984764335323
17.0,55.087811948098285,54.452141955796826,1.0243905674066214,52.403360820983586,56.500923090610065
17.25,48.106630786559556,48.63908417592783,1.0243905674066214,46.59030304111459,50.68786531074107
17.5,41.109876545950435,42.42570443679833,1.0243905674066214,40.37692330198509,44.47448557161157
17.75,38.78441271830159,39.59151553348102,1.0243905674066214,37.54273439866778,41.64029666829426
18.0,31.08145471869059,31.924742806015505,1.0243905674066214,29.875961671202262,33.97352394082875
18.25,27.181888248710315,26.809178172092285,1.0243905674066214,24.76039703727904,28.857959306905528
18.5,16.431372371841036,16.498261432697692,1.0243905674066214,14.449480297884449,18.547042567510935
18.75,11.636334652880397,10.902952647954073,1.0243905674066214,8.85417151314083,12.951733782767317
19.0,4.784682281636943,5.244044207681721,1.0243905674066214,3.1952630728684785,7.2928253424949645
19.25,0.15853969107671423,0.08121093391119856,1.0243905674066214,-1.9675702009020442,2.1299920687244414
19.5,1.9959161066395872,1.297880792006662,1.0243905674066214,-0.7509003428065808,3.3466619268199045
19.75,-0.3093465397202384,0.18305242709266922,1.0243905674066214,-1.8657287077205735,2.231833561905912
20.0,0.45677523755741145,0.030927816991823044,1.0243905674066214,-2.0178533178214195,2.079708951805066
20.25,-0.6619259410666513,-0.14121326334941922,1.0243905674066214,-2.189994398162662,1.9075678714638236
20.5,-0.3630538465650718,0.041047372386154427,1.0243905674066214,-2.007733762427088,2.0898285071993974
20.75,1.0791795483584325,1.5359287922688518,1.0243905674066214,-0.5128523425443909,3.584709927082095
21.0,-1.1958396455890397,0.1356066143363467,1.0243905674066214,-1.913174520476896,2.1843877491495896
21.25,0.5244548369686602,-0.04293865966916194,1.0243905674066214,-2.0917197944824046,2.005842475144081
21.5,0.9728376365150193,1.2315070308457166,1.0243905674066214,-0.8172741039675262,3.280288165658959
21.75,1.3520876468175358,1.6559689846675545,1.0243905674066214,-0.39281215014568827,3.7047501194807975
22.0,2.476901985824284,2.2469231918468067,1.0243905674066214,0.1981420570335639,4.295704326660049
22.25,0.4465311760299441,-0.25923730614293256,1.0243905674066214,-2.3080184409561753,1.7895438286703103
22.5,0.6653851089727862,0.11400998094260076,1.0243905674066214,-1.934771153870642,2.1627911157558435
22.75,-0.09848548450942361,-0.09487557043389376,1.0243905674066214,-2.1436567052471367,1.953905564379349
23.0,-0.42329831204415375,-0.08795723366923543,1.0243905674066214,-2.136738368482478,1.9608239011440074
23.25,-0.07971821090639905,-0.09069314561841887,1.0243905674066214,-2.1394742804316618,1.958087989194824
23.5,-1.6873344339580298,-0.18901464365715606,1.0243905674066214,-2.237795778470399,1.8597664911560867
23.75,-1.4471124724230873,0.11481419999363054,1.0243905674066214,-1.9339669348196122,2.1635953348068733
24.0,0.9286539750649694,2.1906666646650934,1.0243905674066214,0.14188552985185066,4.239447799478336
24.25,1.8244473215721602,2.8158587399529362,1.0243905674066214,0.7670776051396935,4.864639874766179
24.5,0.3997742267234366,-0.004535470901250993,1.0243905674066214,-2.053316605714494,2.0442456639119917
24.75,-0.9054790553600608,0.3274357931888421,1.0243905674066214,-1.7213453416244007,2.376216928002085
25.0,0.0053586554624663885,0.35713700746677146,1.0243905674066214,-1.6916441273464713,2.405918142280014
25.25,1.2992282977860654,-0.11836812401358034,1.0243905674066214,-2.1671492588268233,1.9304130107996624
25.5,-0.35626397106142593,-0.08428459004948606,1.0243905674066214,-2.1330657248627287,1.9644965447637568
25.75,0.7375155684670865,0.06511101470919814,1.0243905674066214,-1.9836701201040445,2.113892149522441
26.0,1.7045762445786086,2.4607431232714894,1.0243905674066214,0.4119619884582466,4.509524258084732
26.25,2.127938248419215,2.4898536126901174,1.0243905674066214,0.44107247787687465,4.538634747503361
26.5,-0.7519299622269331,0.047622993816230974,1.0243905674066214,-2.0011581409970116,2.096404128629474
26.75,3.0426905450035364,3.2007333556876105,1.0243905674066214,1.1519522208743678,5.249514490500854
27.0,2.242836164213532,1.4626011112630832,1.0243905674066214,-0.5861800235501595,3.5113822460763258
27.25,-1.7273204231923487,-0.1165701719505176,1.0243905674066214,-2.1653513067637604,1.932210962862725
27.5,1.5406759957933536,1.4805084949541418,1.0243905674066214,-0.5682726398591009,3.5292896297673844
27.75,0.2377356023322779,0.022356126489565857,1.0243905674066214,-2.026425008323677,2.0711372613028085
28.0,2.0412009482250233,2.658693556889717,1.0243905674066214,0.6099124220764742,4.707474691702959
28.25,-1.4460578543884546,-0.24913553309097003,1.0243905674066214,-2.2979166679042127,1.7996456017222728
28.5,0.07212950771386951,-0.21144481935532822,1.0243905674066214,-2.260225954168571,1.8373363154579145
28.75,1.2396104401479662,1.518982916058408,1.0243905674066214,-0.5297982187548347,3.567764050871651
29.0,14.847096661570848,14.493886389853733,1.0243905674066214,12.44510525504049,16.542667524666975
29.25,17.605067051877754,17.671496271636197,1.0243905674066214,15.622715136822954,19.72027740644944
29.5,25.406013392051825,23.766217952399924,1.0243905674066214,21.71743681758668,25.814999087213167
29.75,30.754833740731723,30.681084579266308,1.0243905674066214,28.632303444453065,32.72986571407955
30.0,39.47990187436815,40.25323316005342,1.0243905674066214,38.20445202524018,42.30201429486666
30.25,46.90674882312876,46.76057975138827,1.0243905674066214,44.71179861657503,48.80936088620151
30.5,53.65550969778632,53.31744140931416,1.0243905674066214,51.268660274500924,55.3662225441274
30.75,61.22755225986194,59.649309760641955,1.0243905674066214,57.600528625828716,61.698090895455195
31.0,71.99589666273633,71.14028442443583,1.0243905674066214,69.0915032896226,73.18906555924907
31.25,69.78175615603793,69.56957917118261,1.0243905674066214,67.52079803636937,71.61836030599585
31.5,76.19264962765116,74.85175127063754,1.0243905674066214,72.8029701358243,76.90053240545078
31.75,77.93582769552177,79.1527975674207,1.0243905674066214,77.10401643260747,81.20157870223395
32.0,87.71597380085242,88.46604625720593,1.0243905674066214,86.41726512239269,90.51482739201917
32.25,93.51755866033083,94.09601727879975,1.0243905674066214,92.04723614398651,96.14479841361299
32.5,94.45124900462282,94.89246962343495,1.0243905674066214,92.84368848862171,96.94125075824819
32.75,94.96173272059477,96.55180936009728,1.0243905674066214,94.50302822528404,98.60059049491052
33.0,100.22860636218297,99.86129854410254,1.0243905674066214,97.8125174092893,101.91007967891578
33.25,106.52812654554715,106.60210046451151,1.0243905674066214,104.55331932969827,108.65088159932475
33.5,107.81631045694995,108.90491812832681,1.0243905674066214,106.85613699351357,110.95369926314005
33.75,109.4736354891907,110.52151306033323,1.0243905674066214,108.47273192552,112.57029419514647
34.0,108.55260199253571,108.21032694673875,1.0243905674066214,106.1615458119255,110.25910808155199
34.25,112.76191027756661,112.05680309358902,1.0243905674066214,110.00802195877579,114.10558422840226
34.5,114.23431997331994,112.35398877342693,1.0243905674066214,110.3052076386137,114.40276990824017
34.75,115.84603821559689,113.15989589906799,1.0243905674066214,111.11111476425475,115.20867703388123
35.0,115.48427885747603,115.01976979735304,1.0243905674066214,112.9709886625398,117.06855093216627
35.25,112.16756098919153,113.15830761693019,1.0243905674066214,111.10952648211695,115.20708875174343
35.5,112.32609046262198,114.57712337322873,1.0243905674066214,112.52834223841549,116.62590450804197
35.75,112.77245003016844,112.38768724763497,1.0243905674066214,110.33890611282173,114.43646838244821
36.0,112.20805773181824,112.76376767060974,1.0243905674066214,110.7149865357965,114.81254880542298
36.25,113.46233748806097,113.74016717909106,1.0243905674066214,111.69138604427782,115.7889483139043
36.5,106.79785291358034,107.08880554383639,1.0243905674066214,105.04002440902315,109.13758667864963
36.75,110.4178547569461,110.61776153528811,1.0243905674066214,108.56898040047487,112.66654267010135
37.0,110.80378469099185,109.62109795064423,1.0243905674066214,107.57231681583099,111.66987908545747
37.25,108.8610901935198,108.67636966357388,1.0243905674066214,106.62758852876064,110.72515079838712
37.5,108.88824691127247,108.98753233541768,1.0243905674066214,106.93875120060444,111.03631347023092
37.75,112.29140732388551,112.99465845021405,1.0243905674066214,110.94587731540081,115.04343958502729
38.0,103.20056511056096,104.90093879383072,1.0243905674066214,102.85215765901748,106.94971992864396
38.25,108.13261019788551,108.45318652612377,1.0243905674066214,106.40440539131053,110.50196766093701
38.5,98.4251668282312,98.38445385155833,1.0243905674066214,96.3356727167451,100.43323498637157
38.75,101.65058950507057,99.71199716317072,1.0243905674066214,97.66321602835748,101.76077829798396
39.0,98.3994449618232,97.94128484519291,1.0243905674066214,95.89250371037967,99.99006598000615
39.25,96.95017407568348,95.78004228599232,1.0243905674066214,93.73126115117908,97.82882342080556
39.5,91.81710837875335,92.2867845122459,1.0243905674066214,90.23800337743266,94.33556564705914
39.75,86.91911537864847,88.06504765472742,1.0243905674066214,86.01626651991418,90.11382878954066
40.0,78.84967759376362,79.51966315627759,1.0243905674066214,77.47088202146435,81.56844429109083
40.25,73.51438938459468,74.44570020323725,1.0243905674066214,72.39691906842401,76.49448133805049
40.5,74.75926569949189,72.47661620225703,1.0243905674066214,70.4278350674438,74.52539733707027
40.75,62.79290756051999,63.50106650853999,1.0243905674066214,61.45228537372675,65.54984764335323
41.0,55.068325270577475,54.452141955796826,1.0243905674066214,52.403360820983586,56.500923090610065
41.25,47.395007933354144,48.63908417592783,1.0243905674066214,46.59030304111459,50.68786531074107
41.5,43.3171358821626,42.42570443679833,1.0243905674066214,40.37692330198509,44.47448557161157
41.75,40.30265089841093,39.59151553348102,1.0243905674066214,37.54273439866778,41.64029666829426
42.0,31.844269107034112,31.924742806015505,1.0243905674066214,29.875961671202262,33.97352394082875
42.25,26.643964978521115,26.809178172092285,1.0243905674066214,24.76039703727904,28.857959306905528
42.5,15.63415894034108,16.498261432697692,1.0243905674066214,14.449480297884449,18.547042567510935
42.75,11.391921500294709,10.902952647954073,1.0243905674066214,8.85417151314083,12.951733782767317
43.0,4.756951447632697,5.244044207681721,1.0243905674066214,3.1952630728684785,7.2928253424949645
43.25,-1.2256057637672482,0.08121093391119856,1.0243905674066214,-1.9675702009020442,2.1299920687244414
43.5,0.09238813835263127,1.297880792006662,1.0243905674066214,-0.7509003428065808,3.3466619268199045
43.75,0.17258791772211948,0.18305242709266922,1.0243905674066214,-1.8657287077205735,2.231833561905912
44.0,1.579091256410435,0.030927816991823044,1.0243905674066214,-2.0178533178214195,2.079708951805066
44.25,0.15999161357343825,-0.14121326334941922,1.0243905674066214,-2.189994398162662,1.9075678714638236
44.5,-0.11863832610988256,0.041047372386154427,1.0243905674066214,-2.007733762427088,2.0898285071993974
44.75,1.7467435819593047,1.5359287922688518,1.0243905674066214,-0.5128523425443909,3.584709927082095
45.0,1.3060017417068248,0.1356066143363467,1.0243905674066214,-1.913174520476896,2.1843877491495896
45.25,0.2568648575469347,-0.04293865966916194,1.0243905674066214,-2.0917197944824046,2.005842475144081
45.5,1.031312745884006,1.2315070308457166,1.0243905674066214,-0.8172741039675262,3.280288165658959
45.75,2.4458822381497374,1.6559689846675545,1.0243905674066214,-0.39281215014568827,3.7047501194807975
46.0,2.4249117653799885,2.2469231918468067,1.0243905674066214,0.1981420570335639,4.295704326660049
46.25,1.535755991995992,-0.25923730614293256,1.0243905674066214,-2.3080184409561753,1.7895438286703103
46.5,0.18323443722190613,0.11400998094260076,1.0243905674066214,-1.934771153870642,2.1627911157558435
46.75,-1.2244690317205003,-0.09487557043389376,1.0243905674066214,-2.1436567052471367,1.953905564379349
47.0,-1.368159199245665,-0.08795723366923543,1.0243905674066214,-2.136738368482478,1.9608239011440074
47.25,1.6509279322312496,-0.09069314561841887,1.0243905674066214,-2.1394742804316618,1.958087989194824
47.5,1.723665720783297,-0.18901464365715606,1.0243905674066214,-2.237795778470399,1.8597664911560867
47.75,-0.17951921328260065,0.11481419999363054,1.0243905674066214,-1.9339669348196122,2.1635953348068733
48.0,1.868166266283384,2.1906666646650934,1.0243905674066214,0.14188552985185066,4.239447799478336
48.25,4.2831384414158435,2.8158587399529362,1.0243905674066214,0.7670776051396935,4.864639874766179
48.5,-1.107045682043488,-0.004535470901250993,1.0243905674066214,-2.053316605714494,2.0442456639119917
48.75,-0.8947270189558264,0.3274357931888421,1.0243905674066214,-1.7213453416244007,2.376216928002085
49.0,1.0268480041909005,0.35713700746677146,1.0243905674066214,-1.6916441273464713,2.405918142280014
49.25,-0.3946051228595896,-0.11836812401358034,1.0243905674066214,-2.1671492588268233,1.9304130107996624
49.5,-0.005121866720071296,-0.08428459004948606,1.0243905674066214,-2.1330657248627287,1.9644965447637568
49.75,-0.16344289852451258,0.06511101470919814,1.0243905674066214,-1.9836701201040445,2.113892149522441
50.0,2.975768473387419,2.4607431232714894,1.0243905674066214,0.4119619884582466,4.509524258084732
50.25,3.7408576676005616,2.4898536126901174,1.0243905674066214,0.44107247787687465,4.538634747503361
50.5,0.28867699958539367,0.047622993816230974,1.0243905674066214,-2.0011581409970116,2.096404128629474
50.75,4.025662414180957,3.2007333556876105,1.0243905674066214,1.1519522208743678,5.249514490500854
51.0,-0.6476440742748857,1.4626011112630832,1.0243905674066214,-0.5861800235501595,3.5113822460763258
51.25,-0.04871840193011795,-0.1165701719505176,1.0243905674066214,-2.1653513067637604,1.932210962862725
51.5,0.2630220819546252,1.4805084949541418,1.0243905674066214,-0.5682726398591009,3.5292896297673844
51.75,-1.218813060423628,0.022356126489565857,1.0243905674066214,-2.026425008323677,2.0711372613028085
52.0,1.757198536993067,2.658693556889717,1.0243905674066214,0.6099124220764742,4.707474691702959
52.25,-0.33412344070081207,-0.24913553309097003,1.0243905674066214,-2.2979166679042127,1.7996456017222728
52.5,0.9159025423560131,-0.21144481935532822,1.0243905674066214,-2.260225954168571,1.8373363154579145
52.75,0.44271043147220457,1.518982916058408,1.0243905674066214,-0.5297982187548347,3.567764050871651
53.0,14.645051942810563,14.493886389853733,1.0243905674066214,12.44510525504049,16.542667524666975
53.25,17.09904547302073,17.671496271636197,1.0243905674066214,15.622715136822954,19.72027740644944
53.5,23.476561406368948,23.766217952399924,1.0243905674066214,21.71743681758668,25.814999087213167
53.75,31.99694719350935,30.681084579266308,1.0243905674066214,28.632303444453065,32.72986571407955
54.0,41.04151480399394,40.25323316005342,1.0243905674066214,38.20445202524018,42.30201429486666
54.25,48.064871295615184,46.76057975138827,1.0243905674066214,44.71179861657503,48.80936088620151
54.5,53.281007334564656,53.31744140931416,1.0243905674066214,51.268660274500924,55.3662225441274
54.75,59.1724220729508,59.649309760641955,1.0243905674066214,57.600528625828716,61.698090895455195
55.0,70.93692659994126,71.14028442443583,1.0243905674066214,69.0915032896226,73.18906555924907
55.25,69.66738188815964,69.56957917118261,1.0243905674066214,67.52079803636937,71.61836030599585
55.5,74.90592009488532,74.85175127063754,1.0243905674066214,72.8029701358243,76.90053240545078
55.75,78.04020267761125,79.1527975674207,1.0243905674066214,77.10401643260747,81.20157870223395
56.0,88.44621511523005,88.46604625720593,1.0243905674066214,86.41726512239269,90.51482739201917
56.25,94.67236293187527,94.09601727879975,1.0243905674066214,92.04723614398651,96.14479841361299
56.5,97.35853284531251,94.89246962343495,1.0243905674066214,92.84368848862171,96.94125075824819
56.75,98.21526347943275,96.55180936009728,1.0243905674066214,94.50302822528404,98.60059049491052
57.0,98.74021206480975,99.86129854410254,1.0243905674066214,97.8125174092893,101.91007967891578
57.25,106.46296588109675,106.60210046451151,1.0243905674066214,104.55331932969827,108.65088159932475
57.5,107.82367474961559,108.90491812832681,1.0243905674066214,106.85613699351357,110.95369926314005
57.75,109.89850755643477,110.52151306033323,1.0243905674066214,108.47273192552,112.57029419514647
58.0,108.55469314867585,108.21032694673875,1.0243905674066214,106.1615458119255,110.25910808155199
58.25,113.12963733056047,112.05680309358902,1.0243905674066214,110.00802195877579,114.10558422840226
58.5,111.50850524388456,112.35398877342693,1.0243905674066214,110.3052076386137,114.40276990824017
58.75,112.27802930952177,113.15989589906799,1.0243905674066214,111.11111476425475,115.20867703388123
59.0,112.92258039446138,115.01976979735304,1.0243905674066214,112.9709886625398,117.06855093216627
59.25,112.99443318867849,113.15830761693019,1.0243905674066214,111.10952648211695,115.20708875174343
59.5,113.39572233149373,114.57712337322873,1.0243905674066214,112.52834223841549,116.62590450804197
59.75,111.97529914045853,112.38768724763497,1.0243905674066214,110.33890611282173,114.43646838244821
60.0,112.14413804896098,112.76376767060974,1.0243905674066214,110.7149865357965,114.81254880542298
60.25,113.7834321939881,113.74016717909106,1.0243905674066214,111.69138604427782,115.7889483139043
60.5,105.65222132128352,107.08880554383639,1.0243905674066214,105.04002440902315,109.13758667864963
60.75,109.09160039797149,110.61776153528811,1.0243905674066214,108.56898040047487,112.66654267010135
61.0,111.8670515722325,109.62109795064423,1.0243905674066214,107.57231681583099,111.66987908545747
61.25,107.41661904480043,108.67636966357388,1.0243905674066214,106.62758852876064,110.72515079838712
61.5,107.95009616985652,108.98753233541768,1.0243905674066214,106.93875120060444,111.03631347023092
61.75,115.16397460503264,112.99465845021405,1.0243905674066214,110.94587731540081,115.04343958502729
62.0,107.78031522450573,104.90093879383072,1.0243905674066214,102.85215765901748,106.94971992864396
62.25,107.4473514781335,108.45318652612377,1.0243905674066214,106.40440539131053,110.50196766093701
62.5,98.11070042226149,98.38445385155833,1.0243905674066214,96.3356727167451,100.43323498637157
62.75,100.2242151424312,99.71199716317072,1.0243905674066214,97.66321602835748,101.76077829798396
63.0,99.99786808475591,97.94128484519291,1.0243905674066214,95.89250371037967,99.99006598000615
63.25,94.98057748623218,95.78004228599232,1.0243905674066214,93.73126115117908,97.82882342080556
63.5,92.07112613135038,92.2867845122459,1.0243905674066214,90.23800337743266,94.33556564705914
63.75,88.88139672112723,88.06504765472742,1.0243905674066214,86.01626651991418,90.11382878954066
64.0,80.24956043046261,79.51966315627759,1.0243905674066214,77.47088202146435,81.56844429109083
64.25,73.86345937790033,74.44570020323725,1.0243905674066214,72.39691906842401,76.49448133805049
64.5,72.49697300254068,72.47661620225703,1.0243905674066214,70.4278350674438,74.52539733707027
64.75,62.2393984313744,63.50106650853999,1.0243905674066214,61.45228537372675,65.54984764335323
65.0,53.99166232286647,54.452141955796826,1.0243905674066214,52.403360820983586,56.500923090610065
65.25,48.03154762143222,48.63908417592783,1.0243905674066214,46.59030304111459,50.68786531074107
65.5,42.61773275891461,42.42570443679833,1.0243905674066214,40.37692330198509,44.47448557161157
65.75,39.36237271348605,39.59151553348102,1.0243905674066214,37.54273439866778,41.64029666829426
66.0,32.47244552723734,31.924742806015505,1.0243905674066214,29.875961671202262,33.97352394082875
66.25,27.697443322476378,26.809178172092285,1.0243905674066214,24.76039703727904,28.857959306905528
66.5,16.444375963438937,16.498261432697692,1.0243905674066214,14.449480297884449,18.547042567510935
66.75,11.297605707211833,10.902952647954073,1.0243905674066214,8.85417151314083,12.951733782767317
67.0,5.265090275551344,5.244044207681721,1.0243905674066214,3.1952630728684785,7.2928253424949645
67.25,8.439309141418043e-05,0.08121093391119856,1.0243905674066214,-1.9675702009020442,2.1299920687244414
67.5,0.6487676791294031,1.297880792006662,1.0243905674066214,-0.7509003428065808,3.3466619268199045
67.75,0.316494261673308,0.18305242709266922,1.0243905674066214,-1.8657287077205735,2.231833561905912
68.0,-0.09728659841348947,0.030927816991823044,1.0243905674066214,-2.0178533178214195,2.079708951805066
68.25,2.093168308930595,-0.14121326334941922,1.0243905674066214,-2.189994398162662,1.9075678714638236
68.5,1.5733549024752425,0.041047372386154427,1.0243905674066214,-2.007733762427088,2.0898285071993974
68.75,1.8467639949132626,1.5359287922688518,1.0243905674066214,-0.5128523425443909,3.584709927082095
69.0,-0.7630572096947675,0.1356066143363467,1.0243905674066214,-1.913174520476896,2.1843877491495896
69.25,-1.0749291158003396,-0.04293865966916194,1.0243905674066214,-2.0917197944824046,2.005842475144081
69.5,2.6333829298066083,1.2315070308457166,1.0243905674066214,-0.8172741039675262,3.280288165658959
69.75,1.6023427532369867,1.6559689846675545,1.0243905674066214,-0.39281215014568827,3.7047501194807975
70.0,2.4762987303099857,2.2469231918468067,1.0243905674066214,0.1981420570335639,4.295704326660049
70.25,-1.7445859869741926,-0.25923730614293256,1.0243905674066214,-2.3080184409561753,1.7895438286703103
70.5,0.9274384815581808,0.11400998094260076,1.0243905674066214,-1.934771153870642,2.1627911157558435
70.75,0.45442033821436295,-0.09487557043389376,1.0243905674066214,-2.1436567052471367,1.953905564379349
71.0,-1.110430684414478,-0.08795723366923543,1.0243905674066214,-2.136738368482478,1.9608239011440074
71.25,-0.47152480744994896,-0.09069314561841887,1.0243905674066214,-2.1394742804316618,1.958087989194824
71.5,0.2637172043565196,-0.18901464365715606,1.0243905674066214,-2.237795778470399,1.8597664911560867
71.75,0.05246679835624363,0.11481419999363054,1.0243905674066214,-1.9339669348196122,2.1635953348068733
72.0,1.9591824016158168,2.1906666646650934,1.0243905674066214,0.14188552985185066,4.239447799478336
72.25,2.718205881107681,2.8158587399529362,1.0243905674066214,0.7670776051396935,4.864639874766179
72.5,-0.25197737820688537,-0.004535470901250993,1.0243905674066214,-2.053316605714494,2.0442456639119917
72.75,0.15256251210246857,0.3274357931888421,1.0243905674066214,-1.7213453416244007,2.376216928002085
73.0,1.8550131824950131,0.35713700746677146,1.0243905674066214,-1.6916441273464713,2.405918142280014
73.25,-2.5666584409312976,-0.11836812401358034,1.0243905674066214,-2.1671492588268233,1.9304130107996624
73.5,-0.23685026450968424,-0.08428459004948606,1.0243905674066214,-2.1330657248627287,1.9644965447637568
73.75,0.17651242137244696,0.06511101470919814,1.0243905674066214,-1.9836701201040445,2.113892149522441
74.0,2.934187914275585,2.4607431232714894,1.0243905674066214,0.4119619884582466,4.509524258084732
