time_h,PV_kw
52.5,0.9159025423560131
52.75,0.44271043147220457
53.0,14.645051942810563
53.25,17.09904547302073
53.5,23.476561406368948
53.75,31.99694719350935
54.0,41.04151480399394
54.25,48.064871295615184
54.5,53.281007334564656
54.75,59.1724220729508
55.0,70.93692659994126
55.25,69.66738188815964
55.5,74.90592009488532
55.75,78.04020267761125
56.0,88.44621511523005
56.25,94.67236293187527
56.5,97.35853284531251
56.75,98.21526347943275
57.0,98.74021206480975
57.25,106.46296588109675
57.5,107.82367474961559
57.75,109.89850755643477
58.0,108.55469314867585
58.25,113.12963733056047
58.5,111.50850524388456
58.75,112.27802930952177
59.0,112.92258039446138
59.25,112.99443318867849
59.5,113.39572233149373
59.75,111.97529914045853
60.0,112.14413804896098
60.25,113.7834321939881
60.5,105.65222132128352
60.75,109.09160039797149
61.0,111.8670515722325
61.25,107.41661904480043
61.5,107.95009616985652
61.75,115.16397460503264
62.0,107.78031522450573
62.25,107.4473514781335
62.5,98.11070042226149
62.75,100.2242151424312
63.0,99.99786808475591
63.25,94.98057748623218
63.5,92.07112613135038
63.75,88.88139672112723
64.0,80.24956043046261
64.25,73.86345937790033
64.5,72.49697300254068
64.75,62.2393984313744
65.0,53.99166232286647
65.25,48.03154762143222
65.5,42.61773275891461
65.75,39.36237271348605
66.0,32.47244552723734
66.25,27.697443322476378
66.5,16.444375963438937
66.75,11.297605707211833
67.0,5.265090275551344
67.25,8.439309141418043e-05
67.5,0.6487676791294031
67.75,0.316494261673308
68.0,-0.09728659841348947
68.25,2.093168308930595
68.5,1.5733549024752425
68.75,1.8467639949132626
69.0,-0.7630572096947675
69.25,-1.0749291158003396
69.5,2.6333829298066083
69.75,1.6023427532369867
70.0,2.4762987303099857
70.25,-1.7445859869741926
70.5,0.9274384815581808
70.75,0.45442033821436295
71.0,-1.110430684414478
71.25,-0.47152480744994896
71.5,0.2637172043565196
71.75,0.05246679835624363
72.0,1.9591824016158168
72.25,2.718205881107681
72.5,-0.25197737820688537
72.75,0.15256251210246857
73.0,1.8550131824950131
73.25,-2.5666584409312976
73.5,-0.23685026450968424
73.75,0.17651242137244696
74.0,2.934187914275585
74.25,1.9614612249655552
74.5,-1.5586296897949345
74.75,3.7097191046182085
75.0,3.1298782409203216
75.25,-1.5338614049161376
75.5,1.9700803659456847
75.75,-0.3285252231228939
76.0,2.5740265580929704
76.25,-1.052898510703949
76.5,-0.33445617235587666
76.75,3.069147743910727
77.0,15.197075692203851
77.25,19.315526511764254
77.5,24.981646389708605
77.75,31.433276047134324
78.0,42.24733389315781
78.25,47.16646634691074
78.5,54.26350119061161
78.75,59.57179373108679
79.0,71.22733123268095
79.25,68.72746127358813
79.5,75.71893067102646
79.75,77.94628712672974
80.0,89.13807567601982
80.25,94.2534835442312
80.5,96.01230590124591
80.75,97.08928785688234
81.0,101.41410157301537
81.25,107.48112393378457
81.5,107.71507649579937
81.75,110.42226139750005
82.0,107.0670809524907
82.25,111.40550386730597
82.5,113.74881751490489
82.75,113.56970956048725
83.0,114.37093899562129
83.25,112.14338174278299
83.5,114.49091883622955
83.75,111.28817841844348
84.0,112.34985854973199
84.25,114.1897042197919
84.5,108.56526174874685
84.75,111.16740711558693
85.0,107.4465149516061
85.25,109.00840835510472
85.5,109.11891532154374
85.75,113.740951362084
86.0,106.49145773691653
86.25,106.5556798301541
86.5,97.88784595385842
86.75,100.47356591428405
87.0,96.68757604089637
87.25,97.44338361271393
87.5,92.68476058999315
87.75,88.9506431309089
88.0,79.24385069447419
88.25,75.05337913909663
88.5,73.69926752304576
88.75,63.84717225988155
89.0,54.464236959539825
89.25,48.5682783507229
89.5,41.52221760454898
89.75,39.77017125206471
90.0,31.848384472239843
90.25,27.068121369010044
90.5,17.288770882680765
90.75,9.887313216834219
91.0,5.0869258976539
91.25,1.4814555476589732
91.5,0.6267374838596864
91.75,-0.8222500172903203
92.0,0.20230619183119358
92.25,0.8443851904853201
92.5,0.01142605556065933
92.75,2.7898780327937507
93.0,0.8567939825665268
93.25,0.8793024230731402
93.5,1.9963564780418364
93.75,3.667246628435933
94.0,1.7909936380523308
94.25,-2.003522292066514
94.5,1.604254361517141
94.75,-0.45769943095682564
95.0,0.10788044434303304
95.25,1.309550684860527
95.5,-1.6022595410589253
95.75,-1.2516472141061394
96.0,0.6500756503005181
96.25,2.027557859148218
96.5,0.43963660601699356
96.75,0.524187842812771
97.0,0.6597953888304098
97.25,-1.4127658838923665
97.5,-2.310103436632644
97.75,0.054353585390382264
98.0,2.1664178909501497
98.25,2.7927615780034567
98.5,0.9000457189049182
98.75,3.519965052962781
99.0,2.1626611121319907
99.25,0.22921137411506842
99.5,1.636317057848963
99.75,-0.7046732628698824
100.0,2.4557394900903593
100.25,0.19677609665695725
100.5,0.8205284754174188
100.75,1.3753619769871965
101.0,15.135587705948257
101.25,17.317376114438932
101.5,23.686692333402778
101.75,31.82370841022882
102.0,38.51033899593586
102.25,45.431000860097676
102.5,51.95332761637174
102.75,57.534748564773196
103.0,70.48252097666658
103.25,70.17431899661615
103.5,74.44446267004903
103.75,79.32238083178646
104.0,89.44494283031295
104.25,95.77182073400405
104.5,94.77192087305245
104.75,97.69200475772048
105.0,99.68558207380268
105.25,105.91295101881846
105.5,108.69271639925387
105.75,109.00867805783324
106.0,107.35095429135187
106.25,111.56576702159781
106.5,113.04117410100676
106.75,114.65294558075554
107.0,113.687687908823
107.25,113.54992657748332
107.5,113.41759280419576
107.75,112.9794356562878
108.0,112.88991217644084
108.25,112.04678892239312
108.5,108.33824670420864
108.75,109.95364493055375
109.0,109.20390422183065
109.25,107.63428921478477
109.5,108.39259847162361
109.75,113.75495151740624
110.0,104.6860037143289
110.25,108.94758010924133
110.5,98.84087123297837
110.75,101.20332124701886
111.0,97.92638428948594
111.25,94.49057674781469
111.5,93.38362639386447
111.75,87.77257097296824
112.0,80.92938680057337
112.25,74.6229925623129
112.5,72.49965843685338
112.75,63.96307013379068
113.0,56.18084862696743
113.25,50.374915640494926
113.5,42.45494400442114
113.75,40.077890525622145
114.0,33.07714716215859
114.25,25.839066471889204
114.5,16.622017008388728
114.75,10.919986450858772
115.0,5.52584313943103
115.25,-0.8333688059494058
115.5,-0.2192417806367184
115.75,-2.0729834359912918
116.0,-1.1173841129896078
116.25,-0.458675284939333
116.5,-0.2931915866487618
116.75,3.398148604786279
117.0,1.1059933699072981
117.25,-0.9246087601585489
117.5,1.7899484291687
117.75,0.9325152917395232
118.0,1.71179148887828
118.25,0.18532564941538202
118.5,0.6191711169753933
118.75,-0.33925848388401536
119.0,1.0638515327343585
119.25,-1.141938226142404
119.5,0.006339062362268442
119.75,2.5976737265958323
120.0,2.474433330044647
120.25,4.254908655779815
120.5,0.09152017817320818
120.75,0.5807770953297967
121.0,0.32673801510916456
121.25,-0.17040758116420443
121.5,-0.7794823967254196
121.75,0.4303013589575532
122.0,1.7866567354027176
122.25,2.998961042600274
122.5,1.283379097129558
122.75,3.7482550281413287
123.0,1.116279293200445
123.25,0.4539655793086961
123.5,0.7975792967010837
123.75,0.9355471254651493
124.0,0.8039448197066941
124.25,-0.3356073681186462
124.5,-1.9908119951239978
124.75,0.27404231898456355
125.0,15.978282680030054
125.25,18.478399888325995
125.5,23.08475426744612
125.75,29.49168591216385
126.0,37.53887052914837
126.25,46.183977680239806
126.5,55.85592802606196
126.75,60.30324895608515
127.0,70.60121313077227
127.25,69.88996530638872
127.5,73.16838838343716
127.75,78.82726738714697
128.0,88.4552028066179
128.25,94.35803394991532
128.5,95.63186492946868
128.75,96.68306409438713
129.0,100.26178143347656
129.25,106.06197696041517
129.5,110.18493215986315
129.75,112.11815151802224
130.0,107.2689386254341
130.25,111.03608805395767
130.5,113.57337341794839
130.75,112.7408317628945
131.0,116.4736908162666
131.25,112.7145633973312
131.5,115.913182319624
131.75,112.63622438463005
132.0,113.27922765045126
132.25,115.44241276991056
132.5,107.04817923519599
132.75,109.61752354743753
133.0,109.28924025217584
133.25,109.1563755767176
133.5,107.48112267613065
133.75,113.96453197936243
134.0,104.33647673764757
134.25,109.76673076769241
134.5,96.08468907414905
134.75,99.09609381638653
135.0,96.58270228911623
135.25,95.14120509829647
135.5,92.56406987840144
135.75,87.92483251961573
136.0,79.56141678704797
136.25,74.08043057775036
136.5,72.83418420767667
136.75,62.60575819780127
137.0,54.93668570774018
137.25,48.96060108182665
137.5,42.77060080694446
137.75,40.47423337505633
138.0,32.29732500550086
138.25,28.719800807387617
138.5,16.201852464717962
138.75,10.638766080478051
139.0,4.458407347616099
139.25,-1.0322626705778368
139.5,0.1258539250711752
139.75,-0.8887973132309185
140.0,-0.07068038165207131
140.25,0.3342951284977145
140.5,0.051142058552161786
140.75,0.6953821649270487
141.0,0.9001845640199633
141.25,0.7768950284840259
141.5,1.2825916692957262
141.75,0.6866773834251363
142.0,2.5445832477481742
142.25,0.18797358748610446
142.5,-1.4481272594150476
142.75,-0.0679802559844049
143.0,0.26203581207438104
143.25,-0.8996947864877538
143.5,0.189843392837443
143.75,-1.4548224852577891
144.0,3.5875396874315424
144.25,4.069644134233074
144.5,-0.25251733430296475
144.75,0.36345433783907316
145.0,-2.0264007562980186
145.25,-1.1563476602653329
145.5,-0.2937789201521298
145.75,-1.0721330214268592
146.0,3.3525904072191444
146.25,4.330672337034839
146.5,-0.9785226267456538
146.75,2.5442602168189064
147.0,1.637976395066067
147.25,1.6111161484996208
147.5,-0.11612196029240685
147.75,0.24903612230694197
148.0,4.456649754734927
148.25,-1.6517591481792673
148.5,-1.281069206845832
148.75,1.3454965427509302
149.0,14.093832037360734
149.25,18.395816194107955
149.5,24.045894220551748
149.75,29.21922730856262
150.0,41.01880976989083
150.25,46.14993430081679
150.5,54.7099602307558
150.75,59.240777148184584
151.0,70.52417013371952
151.25,69.96601670769294
151.5,75.49227321876855
151.75,79.57269011378082
152.0,86.67012801621736
152.25,94.98216904166462
152.5,93.8067507561042
152.75,96.57369497973934
153.0,98.16972097996951
153.25,107.19667139018898
153.5,108.48051784714522
153.75,109.20657992013773
154.0,108.95290828156791
154.25,112.16542823134898
154.5,111.62361228023526
154.75,114.38335459861062
155.0,114.6292170026303
155.25,113.18920678319434
155.5,114.72705019103189
155.75,111.88507263369598
156.0,113.49213512052849
156.25,113.34424240107593
156.5,106.99831139042395
156.75,111.92128828316582
157.0,108.69721840769176
157.25,106.29126129514496
157.5,110.65781874332306
157.75,115.87638902931832
158.0,104.46997878981598
158.25,106.68208006633866
158.5,98.16846540285358
158.75,99.59643664165003
159.0,98.07924659932806
159.25,94.85404652273857
159.5,92.89596511976897
159.75,88.62856652035158
160.0,78.32038873617668
160.25,74.93881218082531
160.5,74.68348094900261
160.75,63.78625457218144
161.0,53.89251090477262
161.25,48.155931897033646
161.5,43.00081963625692
161.75,38.18702832679785
162.0,32.1652977076695
162.25,26.29426355519374
162.5,18.136771648726516
162.75,10.77167656500767
163.0,6.879822539092997
163.25,-1.1037406977820072
163.5,1.9575848794750428
163.75,0.3194002637912288
164.0,-0.8690472478647824
164.25,0.17739611463694044
164.5,1.2125188368316004
164.75,1.137125738070161
165.0,-1.6919626491697632
165.25,0.01991952970563249
165.5,0.5398168819252306
165.75,0.997252589425966
166.0,1.914567557233254
166.25,-1.7056522160155172
166.5,-1.615658339320678
166.75,0.48206683552552526
167.0,-0.5227186961696804
167.25,-2.564744341820567
167.5,0.7848440366081351
167.75,0.27236975527423984
168.0,1.5374787633828877
168.25,1.5048639381154003
168.5,0.8358078963143372
168.75,0.3493506225604296
169.0,2.7661234921859297
169.25,0.42018859872493736
169.5,0.3877031412620148
169.75,-0.16692793010856513
170.0,3.4549697917892765
170.25,2.9584610075349986
170.5,1.449817101248843
170.75,2.860400702266814
171.0,0.9671205538121745
171.25,-0.4791031709119801
171.5,1.8970540734264856
171.75,1.498374440296732
172.0,2.176510410772517
172.25,-0.42477372779309125
172.5,0.3140772238697992
172.75,1.5233416491988672
173.0,15.566474103356034
173.25,15.331437615735265
173.5,22.977529453814014
173.75,30.2117730342433
174.0,38.183043354603875
174.25,45.763834743803635
174.5,52.52035689796863
174.75,59.667260030102675
175.0,72.27375130848202
175.25,69.17982444569772
175.5,73.69853301616045
175.75,79.06763620863109
176.0,89.40489895504352
176.25,93.46817578562145
176.5,93.93048392385714
176.75,96.8969678274253
177.0,99.37191929963777
177.25,107.3978339333554
177.5,109.2734699596573
177.75,111.19087821848781
178.0,107.20401003104487
178.25,111.91169905888397
178.5,112.026899067265
178.75,111.71628482548543
179.0,113.50639147633134
179.25,113.84284814449806
179.5,114.10718436113531
179.75,111.48245828617728
180.0,112.92481989020523
180.25,115.00571360558996
180.5,105.12921186726824
180.75,109.06200695345916
181.0,108.81491801830893
181.25,110.16522049279479
181.5,109.32946873123046
181.75,114.09437831717254
182.0,103.73508713613909
182.25,107.49938223168832
182.5,98.92676309577223
182.75,99.94093392242614
183.0,98.81790925921445
183.25,95.77976357373197
183.5,92.59454770374712
183.75,88.2621782299706
184.0,80.59256174508091
184.25,75.0466237310749
184.5,71.01092397266495
184.75,61.36702568440353
185.0,55.231581464492635
185.25,49.48566020470311
185.5,41.36493984977502
185.75,38.05786452575944
186.0,32.0999418256994
186.25,27.61556573100708
186.5,18.08654115820479
186.75,11.46214687091408
187.0,4.840218231387782
187.25,-0.8931306215848627
187.5,1.381777004342905
187.75,-0.2992647038852564
188.0,-1.0150679057288161
188.25,2.0487556508632867
188.5,1.785168402072131
188.75,2.59696612591219
189.0,-0.9208503978091276
189.25,0.8925016804803572
189.5,2.081866386215645
189.75,1.7821391522939014
190.0,3.245820593962152
190.25,0.6353711428612774
190.5,0.7400142363043355
190.75,0.6369062833722101
191.0,0.3407914080021059
191.25,-1.7836111297141835
191.5,0.08362107741055723
191.75,-0.5561919588491252
192.0,0.9715126297793513
192.25,4.503510768474466
192.5,1.7289953408857035
192.75,1.359220600295612
193.0,0.6387346263577307
193.25,1.3506251209526567
193.5,0.012053180601825543
193.75,0.20279727689777938
194.0,1.5447225541265026
194.25,2.730367110785685
194.5,0.2584780211080652
194.75,2.0790715040696344
195.0,1.35133091493954
195.25,-0.07972956385680847
195.5,2.9038135188921363
195.75,0.8942133285134095
196.0,2.6467963430132837
196.25,0.248787309801083
196.5,0.044212378104198057
196.75,1.566189164416221
197.0,13.531993252827858
197.25,17.432163028747382
197.5,23.058136244078398
197.75,29.7438738292816
198.0,41.01462118153755
198.25,47.118737848105674
198.5,51.64880550244648
198.75,59.74568004712638
199.0,72.15648680272167
199.25,70.48410883578474
199.5,75.75518357931685
199.75,79.16350395674607
200.0,87.51068000563302
200.25,93.3604357743783
200.5,95.18566371252895
200.75,96.71769890251625
201.0,100.88078652697364
201.25,107.850328892988
201.5,109.15488809492143
201.75,109.24500869153738
202.0,107.91998154807462
202.25,112.14101490448276
202.5,112.03550583623876
202.75,112.3542816415119
203.0,115.32275423916994
203.25,112.65314136781278
203.5,113.83007065962792
203.75,112.81619140212804
204.0,112.61900624699936
204.25,114.12179913721901
204.5,107.68315373549228
204.75,109.41921664227091
205.0,109.25656333633879
205.25,110.14181856599092
205.5,107.88480223557688
205.75,111.21040662774078
206.0,103.0134029020228
206.25,108.64802805353551
206.5,98.50986665708223
206.75,99.76504873606557
207.0,99.48336026927882
207.25,93.29460013155749
207.5,92.71233785172332
207.75,89.66549734686906
208.0,78.68701359110428
208.25,73.85980893734053
208.5,71.8779040498281
208.75,62.71994819366685
209.0,53.90357406181809
209.25,49.725420395125674
209.5,44.22294954477588
209.75,39.58176070726492
210.0,33.90596721875667
210.25,26.720303981641173
210.5,18.042637662471552
210.75,10.852550649159138
211.0,5.342992754019622
211.25,0.36547447264283456
211.5,4.549179392039786
211.75,0.8512855748447891
212.0,-0.7072645299514636
212.25,0.9689978702758579
212.5,-0.3618325370843415
212.75,0.9711672594555525
213.0,0.9086013598921112
213.25,0.06856794395423119
213.5,1.7208158912295493
213.75,1.3535787499551408
214.0,2.3327384535238096
214.25,0.4249658974361492
214.5,-1.9369669327054153
214.75,0.6665726686095336
215.0,-0.9820194198303006
215.25,-1.4422991355594112
215.5,-0.05841124385868244
215.75,0.08398100331445427
216.0,1.5578474228470909
216.25,3.652726006841616
216.5,-1.342175166370907
216.75,-0.40694374877255896
217.0,-0.20135292543114458
217.25,-0.04658727033933937
217.5,0.2788642846472388
217.75,-1.0078929496235447
218.0,3.3624766020447137
218.25,2.3963781746215447
218.5,-1.6938541606282624
218.75,1.4231321805070678
219.0,1.3902087338268256
219.25,-0.2209673177863541
219.5,1.0028322386728628
219.75,-0.02798245653021798
220.0,2.8609107434319982
220.25,0.9476496098482997
220.5,-1.1111049009175582
220.75,0.5971315563109738
221.0,13.521096592328762
221.25,17.872131573523017
221.5,25.049181879377358
221.75,30.562849929965235
222.0,38.001699522830364
222.25,45.02348032556206
222.5,52.60247629101855
222.75,59.31063579712629
223.0,70.75239678956703
223.25,69.46346621986933
223.5,74.41760040560916
223.75,80.17393036038803
224.0,87.6797080279208
224.25,93.58181664226082
224.5,95.31993434629905
224.75,94.80277679822495
225.0,99.98314712068857
225.25,106.8529024263722
225.5,109.13967426153444
225.75,112.0774906775475
226.0,107.6168806997908
226.25,113.98408188019631
226.5,112.01215763240006
226.75,111.65515930461933
227.0,115.13978900519486
227.25,112.08085390890463
227.5,113.7063808955398
227.75,112.9017718678401
228.0,113.57658091577869
228.25,113.2555270479864
228.5,108.39735485768655
228.75,111.71615340138362
229.0,111.1741062167675
229.25,109.23345503320017
229.5,110.41031046039686
229.75,111.44626264873726
230.0,104.55734150663686
230.25,107.75191285063542
230.5,98.59817524017691
230.75,99.31121037229396
231.0,98.1030125984006
231.25,97.84960944486447
231.5,92.14668418087211
231.75,88.5178514622557
232.0,79.58252502607175
232.25,74.31532873708726
232.5,72.6368126474928
232.75,64.06261830571754
233.0,55.39514360238831
233.25,49.9453291090445
233.5,42.69518295119752
233.75,40.50724681834067
234.0,30.850042495506635
234.25,26.59685076224093
234.5,17.22923610065406
234.75,11.811817937229781
235.0,5.423544660768528
235.25,0.8863939595679524
235.5,1.8610924216660694
235.75,1.2003062582593216
236.0,0.2893591569571111
236.25,-0.35569831557103465
236.5,0.33584125693302364
236.75,-1.469676933496014
237.0,0.38288573638504947
237.25,-3.6109304690317052
237.5,-0.28122343068767486
237.75,1.7913621290308326
238.0,2.4736846641851704
238.25,-1.1624287801399305
238.5,-0.7121020418789388
238.75,1.370540988614132
239.0,-0.48403013157267616
239.25,2.242920312402985
239.5,-0.001919853176346149
239.75,0.4080361768812668
240.0,3.8682279859179793
240.25,2.952721265367061
240.5,-1.0023439806908012
240.75,-0.10972745169429012
241.0,0.34791047331176517
241.25,-1.3647416522015654
241.5,-0.25583207134082336
241.75,-0.7421920939974367
242.0,3.5625516817759197
242.25,2.3679876804721007
242.5,-0.08470365646392194
242.75,3.2755416902815226
243.0,1.625650045162303
243.25,0.6168141996897798
243.5,0.10654012357811493
243.75,-1.0415876326212719
244.0,3.7400301193243477
244.25,-0.4123368722047306
244.5,-1.416842092596874
244.75,2.212915858594873
245.0,15.07779025624883
245.25,16.052499649097605
245.5,24.033716216194517
245.75,31.72977246063312
246.0,40.87778581869628
246.25,47.35945467193383
246.5,52.031243915723806
246.75,60.1994048396177
247.0,70.85816565735131
247.25,68.94209493816378
247.5,75.59990234585133
247.75,80.60386526051884
248.0,90.15009538820253
248.25,95.75894247324227
248.5,94.7313246261484
248.75,96.69113903117743
249.0,100.36027828715281
249.25,106.87152719194539
249.5,109.41788093936414
249.75,111.31296770227443
250.0,108.17980549905958
250.25,111.19449677329857
250.5,111.8231160157923
250.75,113.5660861273233
251.0,115.07286271539999
251.25,113.49730908609173
251.5,115.12821598555549
251.75,112.129897104927
252.0,113.77724699075837
252.25,114.25653735169905
252.5,106.17513662572868
252.75,112.00095043454873
253.0,109.23705971644729
253.25,107.04894628288928
253.5,108.00183803872486
253.75,112.30601591603299
254.0,104.92742137392285
254.25,108.34506760141261
254.5,98.14211741140893
254.75,100.50236155697317
255.0,98.60904580154303
255.25,96.2834824353047
255.5,92.72623243462118
255.75,88.72019381306772
256.0,77.70684101421854
256.25,73.87517719686596
256.5,70.45058590256725
256.75,63.65035416654218
257.0,54.22520309461679
257.25,49.34346738623085
257.5,43.57319726200948
257.75,40.12047498055744
258.0,31.500545927295303
258.25,27.16988861720229
258.5,15.76102899844616
258.75,10.94445664736928
259.0,6.198071244934245
259.25,-0.5577713459894236
259.5,2.1760043519147514
259.75,0.6774013686923024
260.0,-0.9547918171308215
260.25,0.973894128217401
260.5,0.6985663453715051
260.75,1.562843329729419
261.0,-0.7623234580276522
261.25,-0.8217236623924916
261.5,0.9045773998147207
261.75,1.8821879913818083
262.0,1.040530159516977
262.25,0.4375122486198699
262.5,-1.2417555288783926
262.75,-0.20406858443884895
263.0,0.10964775457400863
263.25,2.4451301450589167
263.5,-1.3773156555203674
263.75,1.4720145664901334
264.0,2.401196001406652
264.25,3.232866067189605
264.5,0.11834791338820451
264.75,0.444726818195233
265.0,0.22983610513983835
265.25,1.4540501814574582
265.5,-0.4564711442247224
265.75,1.1322345721792477
266.0,1.9938268043754626
266.25,2.273123959885558
266.5,-0.8738704596065711
266.75,3.836747341251619
267.0,2.8476539836826706
267.25,-0.07735617982085408
267.5,0.9093666535435867
267.75,-1.1146169630679268
268.0,2.40605825036951
268.25,-1.5927942597215277
268.5,-0.9128779867188273
268.75,1.995889195320904
269.0,15.933433647957541
269.25,20.392425767583813
269.5,23.21764941566001
269.75,32.42948952485019
270.0,40.74715184739166
270.25,46.57622554142606
270.5,53.86810746554071
270.75,59.93028116830146
271.0,71.27118114243397
271.25,69.01655193406175
271.5,73.33123707663276
271.75,77.58096554732253
272.0,89.0089702168834
272.25,94.16743451165065
272.5,94.24496990812243
272.75,96.34692449487423
273.0,100.3883876682842
273.25,106.93071318567232
273.5,108.63106181481163
273.75,111.71550752604719
274.0,109.81827364806715
274.25,112.41834036499509
274.5,113.21125259297224
274.75,114.17413574640337
275.0,116.19996874060455
275.25,113.77119828633602
275.5,115.05648379042817
275.75,113.0243991411711
276.0,111.92366115258152
276.25,114.57841790510024
276.5,106.0541357415136
276.75,109.76404618823743
277.0,111.0413695280123
277.25,109.54426178876865
277.5,110.53428003799702
277.75,113.05538669302402
278.0,103.72299921398854
278.25,108.3784809098885
278.5,98.5809806762901
278.75,99.9616483078307
279.0,99.40285091910702
279.25,95.60616413965698
279.5,92.66843844909542
279.75,87.11543199563089
280.0,80.2651116340398
280.25,74.24272399931607
280.5,71.88098262877222
