time_h,PV_kw,gp_mean,gp_std,gp_lower,gp_upper
9.5,108.46263553576136,109.07668118871607,1.6250144150939312,105.82665235852821,112.32671001890392
9.75,111.13980735822295,109.23656798432785,1.6250144150946308,105.98653915413858,112.48659681451711
10.0,108.98234231628896,109.36042866256685,1.625014415094421,106.11039983237801,112.61045749275569
10.25,112.46693797797744,111.0416928282898,1.625014415094351,107.7916639981011,114.2917216584785
10.5,111.57207937433947,113.053430836291,1.625014415094421,109.80340200610216,116.30345966647984
10.75,113.16433707265628,114.11384626008612,1.6250144150941412,110.86381742989784,117.3638750902744
11.0,115.18655523334077,114.16022480200854,1.6250144150942112,110.91019597182012,117.41025363219697
11.25,113.3757877059524,113.57946410949262,1.6250144150940713,110.32943527930448,116.82949293968076
11.5,115.32956552130149,113.13281091336648,1.6250144150942112,109.88278208317806,116.38283974355491
11.75,112.72833411659929,113.32292961910025,1.6250144150939312,110.07290078891239,116.57295844928811
12.0,113.69991239020047,113.14992466209196,1.6250144150941412,109.89989583190368,116.39995349228025
12.25,113.94527381772954,111.64656553432815,1.6250144150940713,108.39653670414,114.89659436451629
12.5,107.69906911133015,109.94284705627251,1.6250144150940713,106.69281822608437,113.19287588646066
12.75,111.18993386920103,109.22452209484072,1.6250144150940713,105.97449326465258,112.47455092502886
13.0,108.28064864034853,108.84481168332059,1.6250144150940014,105.59478285313259,112.09484051350859
13.25,108.38437040971715,108.7195817850843,1.6250144150940713,105.46955295489616,111.96961061527244
13.5,108.57650909401836,109.84202338202886,1.6250144150939312,106.591994551841,113.09205221221671
13.75,112.68818322846798,110.87976134068595,1.6250144150940713,107.6297325104978,114.12979017087409
14.0,104.60010580403863,108.96098688919665,1.6250144150940713,105.7109580590085,112.21101571938479
14.25,110.11385941819324,104.51897193798868,1.6250144150938612,101.26894310780096,107.7690007681764
14.5,97.61311826335628,100.77765321214974,1.6250144150937214,97.5276243819623,104.02768204233719
14.75,100.85093794608217,98.93220441976518,1.625014415094421,95.68217558957635,102.18223324995402
15.0,96.58630066873452,97.75490728111072,1.625014415094491,94.50487845092174,101.0049361112997
15.25,95.63254953467465,96.140778562778,1.6250144150946308,92.89074973258873,99.39080739296726
15.5,92.4791570423975,92.8941402969358,1.625014415094351,89.6441114667471,96.1441691271245
15.75,88.69028147642477,87.01881694630265,1.625014415094351,83.76878811611395,90.26884577649135
16.0,80.52602093578884,80.30254766703729,1.6250144150940713,77.05251883684915,83.55257649722543
16.25,75.03296268433036,75.51174315015169,1.6250144150940713,72.26171431996354,78.76177198033983
16.5,72.28207089480829,71.35739728386397,1.6250144150941412,68.10736845367569,74.60742611405226
16.75,63.15194244707981,64.33213071706496,1.6250144150940713,61.08210188687681,67.5821595472531
17.0,55.087811948098285,55.08247020681574,1.6250144150940713,51.8324413766276,58.332499037003885
17.25,48.106630786559556,47.615813690157665,1.6250144150942112,44.365784859969246,50.865842520346085
17.5,41.109876545950435,43.107870362002814,1.6250144150940713,39.85784153181467,46.357899192190956
17.75,38.78441271830159,38.97311327062425,1.6250144150942112,35.723084440435834,42.22314210081267
18.0,31.08145471869059,33.071101262165485,1.6250144150937913,29.821072431977903,36.321130092353066
18.25,27.181888248710315,25.666232769277485,1.6250144150940713,22.416203939089343,28.916261599465628
18.5,16.431372371841036,17.917224159028137,1.6250144150940014,14.667195328840135,21.16725298921614
18.75,11.636334652880397,10.597965012899294,1.6250144150940713,7.347936182711152,13.847993843087437
19.0,4.784682281636943,4.522093879520753,1.6250144150941412,1.2720650493324706,7.772122709709036
19.25,0.15853969107671423,0.8448552878053306,1.6250144150940014,-2.405173542382672,4.094884117993333
19.5,1.9959161066395872,-0.19594576622898785,1.6250144150938612,-3.4459745964167103,3.0540830639587346
19.75,-0.3093465397202384,-0.04894174671062501,1.6250144150941412,-3.2989705768989075,3.2010870834776575
20.0,0.45677523755741145,-0.04708533183293184,1.6250144150937913,-3.2971141620205144,3.2029434983546508
20.25,-0.6619259410666513,0.1300331482495949,1.6250144150939312,-3.1199956819382675,3.3800619784374573
20.5,-0.3630538465650718,0.8543227392956396,1.6250144150939312,-2.3957060908922228,4.1043515694835015
20.75,1.0791795483584325,1.1294767089684683,1.6250144150939312,-2.120552121219394,4.37950553915633
21.0,-1.1958396455890397,0.4517585611802133,1.6250144150939312,-2.798270269007649,3.7017873913680757
21.25,0.5244548369686602,0.1544056930183615,1.6250144150942112,-3.095623137170061,3.404434523206784
21.5,0.9728376365150193,1.1309105147515766,1.6250144150941412,-2.119118315436706,4.3809393449398595
21.75,1.3520876468175358,2.0848116216973267,1.6250144150937913,-1.165217208490256,5.33484045188491
22.0,2.476901985824284,1.603541572301765,1.6250144150940713,-1.6464872578863776,4.853570402489908
22.25,0.4465311760299441,0.2922741814877554,1.625014415094421,-2.9577546487010866,3.5423030116765974
22.5,0.6653851089727862,-0.3937231315842382,1.6250144150942112,-3.6437519617726606,2.856305698604184
22.75,-0.09848548450942361,-0.17457118730294496,1.6250144150942811,-3.424600017491507,3.0754576428856173
23.0,-0.42329831204415375,0.03968886756501888,1.6250144150947008,-3.2103399626243827,3.2897176977544205
23.25,-0.07971821090639905,-0.3597708612137467,1.6250144150941412,-3.609799691402029,2.890257968974536
23.5,-1.6873344339580298,-0.5955299839811232,1.6250144150939312,-3.8455588141689856,2.654498846206739
23.75,-1.4471124724230873,0.4571913843519724,1.6250144150949808,-2.792837445837989,3.707220214541934
24.0,0.9286539750649694,2.0453826028083313,1.6250144150946308,-1.2046462273809304,5.295411432997593
24.25,1.8244473215721602,2.166058786087433,1.625014415094351,-1.0839700441012692,5.416087616276135
24.5,0.3997742267234366,0.8258881124318123,1.6250144150951906,-2.424140717758569,4.075916942622193
24.75,-0.9054790553600608,-0.06618255792091077,1.625014415094491,-3.3162113881098927,3.183846272268071
25.0,0.0053586554624663885,-0.18573562403162214,1.6250144150950507,-3.4357644542217236,3.0642932061584793
25.25,1.2992282977860654,-0.6370543204109254,1.6250144150949108,-3.887083150600747,2.6129745097788963
25.5,-0.35626397106142593,-0.8063663240122878,1.6250144150946308,-4.0563951542015495,2.443662506176974
25.75,0.7375155684670865,0.5449301924763859,1.6250144150946308,-2.705098637712876,3.7949590226656476
26.0,1.7045762445786086,2.129884059244432,1.625014415094491,-1.1201447709445498,5.379912889433414
26.25,2.127938248419215,2.1450929451434604,1.6250144150946308,-1.1049358850458013,5.395121775332722
26.5,-0.7519299622269331,1.6230473363839337,1.6250144150946308,-1.626981493805328,4.873076166573195
26.75,3.0426905450035364,2.0272227109617234,1.6250144150947707,-1.2228061192278181,5.277251541151265
27.0,2.242836164213532,2.0829231286602408,1.6250144150948407,-1.1671057015294406,5.332951958849922
27.25,-1.7273204231923487,0.6550250494733518,1.6250144150946308,-2.59500378071591,3.9050538796626135
27.5,1.5406759957933536,-0.20564025153544208,1.6250144150946308,-3.4556690817247038,3.0443885786538196
27.75,0.2377356023322779,1.0357516481235507,1.625014415094351,-2.2142771820651515,4.285780478312253
28.0,2.0412009482250233,1.7131068123617297,1.625014415094561,-1.5369220178273921,4.963135642550851
28.25,-1.4460578543884546,-0.35441557058402395,1.6250144150948407,-3.6044444007737053,2.8956132596056574
28.5,0.07212950771386951,-1.31400878585373,1.6250144150949108,-4.564037616043551,1.9360200443360918
28.75,1.2396104401479662,3.7048500003929803,1.625014415094491,0.45482117020399837,6.954878830581962
29.0,14.847096661570848,12.442692155662371,1.6250144150948407,9.19266332547269,15.692720985852052
29.25,17.605067051877754,19.171937652243287,1.6250144150942112,15.921908822054863,22.42196648243171
29.5,25.406013392051825,23.989688813251632,1.625014415094491,20.73965998306265,27.239717643440613
29.75,30.754833740731723,30.937430197545837,1.6250144150947707,27.687401367356294,34.18745902773538
30.0,39.47990187436815,39.66682954496355,1.6250144150946308,36.41680071477428,42.91685837515281
30.25,46.90674882312876,46.90110065907902,1.625014415094421,43.65107182889018,50.15112948926786
30.5,53.65550969778632,53.31391186081237,1.6250144150946308,50.0638830306231,56.56394069100163
30.75,61.22755225986194,61.26470360841449,1.6250144150947707,58.01467477822495,64.51473243860403
31.0,71.99589666273633,68.59630674617438,1.6250144150946308,65.34627791598511,71.84633557636364
31.25,69.78175615603793,71.96787396154286,1.625014415094351,68.71784513135417,75.21790279173156
31.5,76.19264962765116,73.82377612181699,1.625014415094351,70.5737472916283,77.07380495200569
31.75,77.93582769552177,79.33472748739405,1.625014415094491,76.08469865720507,82.58475631758303
32.0,87.71597380085242,88.02737563838218,1.6250144150942112,84.77734680819376,91.27740446857061
32.25,93.51755866033083,94.28549183918108,1.625014415094561,91.03546300899195,97.5355206693702
32.5,94.45124900462282,95.75507629807544,1.6250144150942112,92.50504746788701,99.00510512826386
32.75,94.96173272059477,96.4191934623409,1.625014415094491,93.16916463215192,99.66922229252988
33.0,100.22860636218297,100.31842744027745,1.6250144150946308,97.06839861008818,103.56845627046671
33.25,106.52812654554715,105.91587540291675,1.625014415094491,102.66584657272777,109.16590423310573
33.5,107.81631045694995,109.07668118872061,1.6250144150942112,105.82665235853219,112.32671001890904
33.75,109.4736354891907,109.23656798435604,1.6250144150947707,105.98653915416651,112.48659681454558
34.0,108.55260199253571,109.3604286625332,1.6250144150946308,106.11039983234393,112.61045749272246
34.25,112.76191027756661,111.04169282830753,1.6250144150947707,107.791663998118,114.29172165849707
34.5,114.23431997331994,113.05343083627304,1.6250144150947008,109.80340200608363,116.30345966646244
34.75,115.84603821559689,114.11384626012841,1.625014415094491,110.86381742993943,117.36387509031739
35.0,115.48427885747603,114.16022480200763,1.625014415094491,110.91019597181865,117.41025363219661
35.25,112.16756098919153,113.57946410950353,1.625014415094561,110.32943527931441,116.82949293969266
35.5,112.32609046262198,113.13281091338922,1.625014415094491,109.88278208320024,116.3828397435782
35.75,112.77245003016844,113.32292961904704,1.625014415094491,110.07290078885806,116.57295844923603
36.0,112.20805773181824,113.14992466210606,1.625014415094491,109.89989583191708,116.39995349229504
36.25,113.46233748806097,111.64656553434543,1.6250144150942112,108.396536704157,114.89659436453385
36.5,106.79785291358034,109.94284705625796,1.625014415094421,106.69281822606912,113.1928758864468
36.75,110.4178547569461,109.22452209481526,1.6250144150946308,105.97449326462599,112.47455092500452
37.0,110.80378469099185,108.84481168335151,1.625014415094351,105.59478285316281,112.0948405135402
37.25,108.8610901935198,108.71958178507339,1.625014415094491,105.4695529548844,111.96961061526237
37.5,108.88824691127247,109.8420233820325,1.6250144150942811,106.59199455184392,113.09205221222106
37.75,112.29140732388551,110.87976134063865,1.625014415094491,107.62973251044967,114.12979017082763
38.0,103.20056511056096,108.96098688925122,1.625014415094351,105.71095805906252,112.21101571943991
38.25,108.13261019788551,104.51897193802506,1.6250144150942112,101.26894310783663,107.76900076821349
38.5,98.4251668282312,100.77765321206971,1.625014415094421,97.52762438188087,104.02768204225855
38.75,101.65058950507057,98.93220441976155,1.625014415094561,95.68217558957242,102.18223324995067
39.0,98.3994449618232,97.754907281138,1.6250144150947707,94.50487845094847,101.00493611132754
39.25,96.95017407568348,96.14077856278163,1.6250144150949808,92.89074973259167,99.3908073929716
39.5,91.81710837875335,92.89414029691943,1.6250144150947008,89.64411146673002,96.14416912710884
39.75,86.91911537864847,87.01881694629628,1.625014415094561,83.76878811610716,90.2688457764854
40.0,78.84967759376362,80.30254766704729,1.625014415094351,77.0525188368586,83.55257649723599
40.25,73.51438938459468,75.51174315013623,1.625014415094351,72.26171431994753,78.76177198032492
40.5,74.75926569949189,71.35739728384942,1.625014415094561,68.1073684536603,74.60742611403855
40.75,62.79290756051999,64.33213071708815,1.625014415094351,61.082101886899444,67.58215954727685
41.0,55.068325270577475,55.08247020687395,1.625014415094351,51.832441376685246,58.332499037062654
41.25,47.395007933354144,47.61581369013402,1.625014415094421,44.36578485994518,50.86584252032286
41.5,43.3171358821626,43.10787036198508,1.625014415094491,39.8578415317961,46.35789919217406
41.75,40.30265089841093,38.97311327062653,1.6250144150946308,35.72308444043726,42.22314210081579
42.0,31.844269107034112,33.071101262163666,1.6250144150941412,29.821072431975384,36.32113009235195
42.25,26.643964978521115,25.66623276927021,1.625014415094491,22.416203939081228,28.91626159945919
42.5,15.63415894034108,17.91722415901495,1.625014415094491,14.667195328825969,21.16725298920393
42.75,11.391921500294709,10.59796501288929,1.6250144150942811,7.347936182700728,13.847993843077852
43.0,4.756951447632697,4.522093879534168,1.625014415094561,1.2720650493450463,7.7721227097232894
43.25,-1.2256057637672482,0.8448552877807742,1.625014415094491,-2.4051735424082077,4.094884117969756
43.5,0.09238813835263127,-0.1959457662137538,1.625014415094491,-3.4459745964027357,3.054083063975228
43.75,0.17258791772211948,-0.04894174675632712,1.6250144150946308,-3.298970576945589,3.2010870834329346
44.0,1.579091256410435,-0.0470853317710862,1.6250144150940713,-3.297114161959229,3.2029434984170564
44.25,0.15999161357343825,0.13003314822503853,1.625014415094351,-3.1199956819636636,3.3800619784137407
44.5,-0.11863832610988256,0.8543227392992776,1.625014415094351,-2.3957060908894245,4.10435156948798
44.75,1.7467435819593047,1.1294767089839297,1.6250144150942112,-2.1205521212044927,4.379505539172352
45.0,1.3060017417068248,0.451758561184306,1.6250144150940713,-2.7982702690038366,3.7017873913724486
45.25,0.2568648575469347,0.15440569303427765,1.625014415094491,-3.0956231371547043,3.4044345232232596
45.5,1.031312745884006,1.1309105147417995,1.6250144150942811,-2.1191183154467628,4.380939344930361
45.75,2.4458822381497374,2.0848116217184725,1.6250144150939312,-1.16521720846939,5.334840451906334
46.0,2.4249117653799885,1.6035415723113147,1.625014415094351,-1.6464872578773875,4.853570402500017
46.25,1.535755991995992,0.2922741815043537,1.6250144150947707,-2.957754648685188,3.542303011693895
46.5,0.18323443722190613,-0.3937231315937879,1.625014415094351,-3.64375196178249,2.8563056985949142
46.75,-1.2244690317205003,-0.17457118731022092,1.625014415094491,-3.424600017499203,3.075457642878761
47.0,-1.368159199245665,0.039688867562745145,1.6250144150951207,-3.210339962627496,3.2897176977529865
47.25,1.6509279322312496,-0.3597708611737289,1.6250144150940713,-3.6097996913618715,2.8902579690144137
47.5,1.723665720783297,-0.5955299839715735,1.6250144150941412,-3.845558814159856,2.654498846216709
47.75,-0.17951921328260065,0.4571913843215043,1.6250144150950507,-2.792837445868597,3.7072202145116058
48.0,1.868166266283384,2.045382602843347,1.625014415094561,-1.204646227345775,5.295411433032468
48.25,4.2831384414158435,2.1660587860651503,1.625014415094421,-1.0839700441236917,5.416087616253993
48.5,-1.107045682043488,0.8258881124156687,1.6250144150949108,-2.424140717774153,4.07591694260549
48.75,-0.8947270189558264,-0.06618255793023309,1.6250144150942811,-3.3162113881187953,3.183846272258329
49.0,1.0268480041909005,-0.1857356240370791,1.6250144150949108,-3.435764454226901,3.0642932061527426
49.25,-0.3946051228595896,-0.6370543204075148,1.6250144150949108,-3.8870831505973364,2.612974509782307
49.5,-0.005121866720071296,-0.8063663240118331,1.6250144150950507,-4.056395154201935,2.4436625061782684
49.75,-0.16344289852451258,0.5449301924722931,1.625014415094561,-2.7050986377168287,3.794959022661415
50.0,2.975768473387419,2.1298840592562556,1.6250144150942811,-1.1201447709323067,5.379912889444817
50.25,3.7408576676005616,2.14509294512618,1.6250144150942112,-1.1049358850622424,5.395121775314602
50.5,0.28867699958539367,1.6230473363684723,1.625014415094491,-1.6269814938205096,4.873076166557454
50.75,4.025662414180957,2.0272227109844607,1.6250144150947707,-1.2228061192050808,5.277251541174002
51.0,-0.6476440742748857,2.0829231286538743,1.6250144150947707,-1.1671057015356672,5.332951958843416
51.25,-0.04871840193011795,0.6550250494833563,1.6250144150946308,-2.5950037807059054,3.905053879672618
51.5,0.2630220819546252,-0.20564025152725662,1.625014415094351,-3.4556690817159588,3.0443885786614455
51.75,-1.218813060423628,1.0357516481108178,1.6250144150942811,-2.2142771820777445,4.28578047829938
52.0,1.757198536993067,1.7131068123289879,1.625014415094351,-1.5369220178597143,4.96313564251769
52.25,-0.33412344070081207,-0.35441557054946315,1.6250144150947707,-3.6044444007390046,2.8956132596400783
52.5,0.9159025423560131,-1.3140087858664629,1.6250144150947707,-4.564037616056004,1.9360200443230786
52.75,0.44271043147220457,3.704850000407532,1.625014415094491,0.4548211702185503,6.954878830596514
53.0,14.645051942810563,12.442692155656914,1.6250144150947008,9.192663325467512,15.692720985846316
53.25,17.09904547302073,19.171937652241468,1.6250144150940713,15.921908822053325,22.42196648242961
53.5,23.476561406368948,23.989688813231623,1.625014415094491,20.739659983042642,27.239717643420605
53.75,31.99694719350935,30.937430197564026,1.625014415094491,27.687401367375045,34.18745902775301
54.0,41.04151480399394,39.666829544948996,1.625014415094351,36.41680071476029,42.9168583751377
54.25,48.064871295615184,46.901100659106305,1.6250144150942811,43.65107182891774,50.15112948929487
54.5,53.281007334564656,53.31391186080509,1.6250144150946308,50.06388303061583,56.56394069099436
54.75,59.1724220729508,61.26470360842359,1.625014415094491,58.01467477823461,64.51473243861257
55.0,70.93692659994126,68.59630674615437,1.625014415094491,65.34627791596539,71.84633557634335
55.25,69.66738188815964,71.9678739615556,1.6250144150942112,68.71784513136717,75.21790279174402
55.5,74.90592009488532,73.82377612179516,1.6250144150942112,70.57374729160674,77.07380495198359
55.75,78.04020267761125,79.33472748740132,1.6250144150946308,76.08469865721206,82.58475631759059
56.0,88.44621511523005,88.02737563836672,1.6250144150942112,84.7773468081783,91.27740446855515
56.25,94.67236293187527,94.28549183918926,1.625014415094491,91.03546300900028,97.53552066937824
56.5,97.35853284531251,95.75507629805475,1.6250144150942811,92.50504746786618,99.00510512824331
56.75,98.21526347943275,96.419193462355,1.6250144150942811,93.16916463216643,99.66922229254357
57.0,98.74021206480975,100.31842744030018,1.625014415094351,97.06839861011149,103.56845627048888
57.25,106.46296588109675,105.91587540289584,1.625014415094421,102.665846572707,109.16590423308467
57.5,107.82367474961559,109.0766811887479,1.6250144150939312,105.82665235856004,112.32671001893576
57.75,109.89850755643477,109.23656798433603,1.6250144150947707,105.9865391541465,112.48659681452557
58.0,108.55469314867585,109.3604286625432,1.625014415094561,106.11039983235408,112.61045749273232
58.25,113.12963733056047,111.04169282827661,1.625014415094351,107.79166399808791,114.2917216584653
58.5,111.50850524388456,113.05343083628577,1.625014415094351,109.80340200609707,116.30345966647447
58.75,112.27802930952177,114.11384626011863,1.625014415094351,110.86381742992994,117.36387509030733
59.0,112.92258039446138,114.16022480198762,1.625014415094421,110.91019597179879,117.41025363217646
59.25,112.99443318867849,113.57946410951718,1.6250144150942112,110.32943527932875,116.8294929397056
59.5,113.39572233149373,113.13281091341196,1.625014415094351,109.88278208322326,116.38283974360066
59.75,111.97529914045853,113.3229296190334,1.6250144150940713,110.07290078884526,116.57295844922155
60.0,112.14413804896098,113.14992466210242,1.6250144150942112,109.899895831914,116.39995349229085
60.25,113.7834321939881,111.6465655343568,1.6250144150942112,108.39653670416837,114.89659436454522
60.5,105.65222132128352,109.94284705624523,1.6250144150941412,106.69281822605694,113.19287588643351
60.75,109.09160039797149,109.22452209482071,1.6250144150942112,105.97449326463229,112.47455092500914
61.0,111.8670515722325,108.84481168334969,1.625014415094351,105.59478285316099,112.09484051353839
61.25,107.41661904480043,108.71958178505884,1.625014415094351,105.46955295487014,111.96961061524753
61.5,107.95009616985652,109.84202338207615,1.6250144150940713,106.591994551888,113.09205221226429
61.75,115.16397460503264,110.879761340595,1.625014415094351,107.6297325104063,114.12979017078369
62.0,107.78031522450573,108.9609868892694,1.625014415094421,105.71095805908057,112.21101571945825
62.25,107.4473514781335,104.5189719379996,1.6250144150942112,101.26894310781117,107.76900076818802
62.5,98.11070042226149,100.77765321208062,1.6250144150942811,97.52762438189205,104.02768204226919
62.75,100.2242151424312,98.93220441974336,1.6250144150946308,95.68217558955409,102.18223324993262
63.0,99.99786808475591,97.75490728118712,1.6250144150949108,94.5048784509973,101.00493611137694
63.25,94.98057748623218,96.1407785627398,1.6250144150947707,92.89074973255026,99.39080739292933
63.5,92.07112613135038,92.89414029693944,1.6250144150947008,89.64411146675003,96.14416912712885
63.75,88.88139672112723,87.0188169463081,1.6250144150946308,83.76878811611884,90.26884577649737
64.0,80.24956043046261,80.3025476670382,1.625014415094351,77.0525188368495,83.5525764972269
64.25,73.86345937790033,75.51174315014623,1.625014415094351,72.26171431995753,78.76177198033493
64.5,72.49697300254068,71.35739728384306,1.625014415094351,68.10736845365436,74.60742611403175
64.75,62.2393984313744,64.3321307170836,1.625014415094421,61.08210188689476,67.58215954727244
65.0,53.99166232286647,55.0824702068594,1.6250144150941412,51.83244137667111,58.33249903704768
65.25,48.03154762143222,47.61581369013447,1.625014415094351,44.36578485994577,50.86584252032318
65.5,42.61773275891461,43.107870361998266,1.625014415094351,39.85784153180956,46.35789919218697
65.75,39.36237271348605,38.97311327063949,1.625014415094491,35.723084440450506,42.22314210082847
66.0,32.47244552723734,33.071101262175944,1.6250144150942112,29.82107243198752,36.32113009236436
66.25,27.697443322476378,25.66623276926157,1.6250144150942811,22.416203939073007,28.91626159945013
66.5,16.444375963438937,17.91722415901586,1.6250144150940713,14.667195328827717,21.167252989204002
66.75,11.297605707211833,10.597965012893837,1.6250144150942112,7.347936182705415,13.84799384308226
67.0,5.265090275551344,4.522093879520071,1.625014415094421,1.2720650493312289,7.772122709708913
67.25,8.439309141418043e-05,0.8448552877835027,1.6250144150941412,-2.4051735424047798,4.094884117971786
67.5,0.6487676791294031,-0.19594576620147564,1.6250144150942811,-3.445974596390038,3.0540830639870866
67.75,0.316494261673308,-0.04894174676314833,1.625014415094351,-3.2989705769518505,3.201087083425554
68.0,-0.09728659841348947,-0.04708533178086327,1.6250144150939312,-3.2971141619687256,3.202943498406999
68.25,2.093168308930595,0.1300331482339061,1.6250144150940713,-3.1199956819542365,3.3800619784220487
68.5,1.5733549024752425,0.8543227392713106,1.625014415094491,-2.3957060909176713,4.104351569460293
68.75,1.8467639949132626,1.1294767089902962,1.6250144150940713,-2.1205521211978464,4.379505539178439
69.0,-0.7630572096947675,0.451758561191582,1.6250144150941412,-2.7982702689967005,3.7017873913798645
69.25,-1.0749291158003396,0.15440569302359108,1.625014415094351,-3.095623137165111,3.4044345232122932
69.5,2.6333829298066083,1.13091051473657,1.625014415094421,-2.119118315452272,4.380939344925412
69.75,1.6023427532369867,2.0848116217264305,1.6250144150936514,-1.1652172084608723,5.334840451913733
70.0,2.4762987303099857,1.6035415722910784,1.625014415094421,-1.6464872578977636,4.853570402479921
70.25,-1.7445859869741926,0.29227418150367157,1.6250144150949108,-2.95775464868615,3.5423030116934933
70.5,0.9274384815581808,-0.39372313157787175,1.6250144150942811,-3.643751961766434,2.8563056986106905
70.75,0.45442033821436295,-0.17457118731658738,1.625014415094491,-3.4246000175055693,3.0754576428723945
71.0,-1.110430684414478,0.0396888675527407,1.6250144150949808,-3.210339962637221,3.2897176977427023
71.25,-0.47152480744994896,-0.3597708611773669,1.6250144150939312,-3.6097996913652293,2.8902579690104955
71.5,0.2637172043565196,-0.5955299839711188,1.6250144150939312,-3.845558814158981,2.6544988462167436
71.75,0.05246679835624363,0.45719138432468753,1.6250144150947707,-2.792837445864854,3.707220214514229
72.0,1.9591824016158168,2.0453826028578987,1.625014415094351,-1.2046462273308034,5.295411433046601
72.25,2.718205881107681,2.1660587860615124,1.6250144150942112,-1.08397004412691,5.416087616249935
72.5,-0.25197737820688537,0.8258881124165782,1.6250144150950507,-2.4241407177735232,4.07591694260668
72.75,0.15256251210246857,-0.06618255794774086,1.6250144150942811,-3.316211388136303,3.1838462722408214
73.0,1.8550131824950131,-0.18573562403162214,1.6250144150950507,-3.4357644542217236,3.0642932061584793
73.25,-2.5666584409312976,-0.637054320403422,1.6250144150947707,-3.8870831505929635,2.6129745097861194
73.5,-0.23685026450968424,-0.8063663239945527,1.6250144150951207,-4.056395154184794,2.4436625061956887
73.75,0.17651242137244696,0.5449301924745669,1.625014415094491,-2.705098637714415,3.794959022663549
74.0,2.934187914275585,2.1298840592453416,1.625014415094491,-1.1201447709436403,5.3799128894343236
74.25,1.9614612249655552,2.1450929451234515,1.6250144150942811,-1.1049358850651108,5.395121775312013
74.5,-1.5586296897949345,1.6230473363839337,1.6250144150946308,-1.626981493805328,4.873076166573195
