,time_h,load_kw,gp_mean,gp-std,gp_lower,gp_upper
55,13.75,95.41858313127682,95.72508550365936,1.0243904092541545,93.67630468515105,97.77386632216766
56,14.0,94.94650715924973,95.24730935004033,1.0243904092541545,93.19852853153202,97.29609016854863
57,14.25,97.61662603462088,95.95594339649176,1.0243904092541545,93.90716257798346,98.00472421500007
58,14.5,95.95613146127222,96.72737322182749,1.0243904092541545,94.67859240331919,98.7761540403358
59,14.75,94.39090185512087,93.25190795093914,1.0243904092541545,91.20312713243084,95.30068876944745
60,15.0,92.14304343584897,93.49795873510658,1.0243904092541545,91.44917791659827,95.54673955361488
61,15.25,91.6570844263591,91.80450657417313,1.0243904092541545,89.75572575566483,93.85328739268144
62,15.5,91.88292664006512,91.69045768614716,1.0243904092541545,89.64167686763885,93.73923850465546
63,15.75,89.4103892931413,88.7850521412294,1.0243904092541545,86.7362713227211,90.8338329597377
64,16.0,89.19014900108462,88.18362755937602,1.0243904092541545,86.13484674086772,90.23240837788433
65,16.25,66.14341190907359,65.55614546890016,1.0243904092541545,63.50736465039185,67.60492628740846
66,16.5,63.37730804849851,63.571851699467594,1.0243904092541545,61.52307088095928,65.6206325179759
67,16.75,60.5901493229742,60.93922592635461,1.0243904092541545,58.890445107846304,62.988006744862915
68,17.0,55.70721674729365,55.071481335174035,1.0243904092541545,53.02270051666572,57.12026215368235
69,17.25,52.588223742201095,53.12058420675016,1.0243904092541545,51.07180338824185,55.16936502525847
70,17.5,50.77821281429138,52.093909087234934,1.0243904092541545,50.04512826872663,54.14268990574324
71,17.75,44.84718861702287,45.6541945915981,1.0243904092541545,43.60541377308979,47.702975410106404
72,18.0,44.681287555829435,45.524421075695784,1.0243904092541545,43.47564025718748,47.57320189420409
73,18.25,44.258589793173435,43.885700258700766,1.0243904092541545,41.83691944019246,45.93448107720907
74,18.5,43.474099000984886,43.540732464478644,1.0243904092541545,41.49195164597033,45.58951328298696
75,18.75,41.09026965258492,40.35661704440243,1.0243904092541545,38.30783622589412,42.40539786291073
76,19.0,36.49851830405415,36.95759601943111,1.0243904092541545,34.9088152009228,39.00637683793941
77,19.25,38.71469565080402,38.637028297398885,1.0243904092541545,36.58824747889058,40.68580911590719
78,19.5,39.322382916447864,38.62401846151377,1.0243904092541545,36.575237643005465,40.672799280022076
79,19.75,40.77449794379928,41.26653601013993,1.0243904092541545,39.217755191631625,43.315316828648236
80,20.0,38.9602609771568,38.534075478168106,1.0243904092541545,36.4852946596598,40.58285629667641
81,20.25,38.05885572762773,38.57922860878043,1.0243904092541545,36.53044779027212,40.628009427288745
82,20.5,39.300545228432,39.70429817250676,1.0243904092541545,37.65551735399845,41.75307899101507
83,20.75,38.721579947234844,39.17799701485297,1.0243904092541545,37.12921619634466,41.22677783336128
84,21.0,37.88645292537658,39.21755590988781,1.0243904092541545,37.1687750913795,41.26633672839611
85,21.25,38.4287518412417,37.86102560816554,1.0243904092541545,35.81224478965723,39.90980642667385
86,21.5,39.04138066054669,39.299714472560645,1.0243904092541545,37.25093365405233,41.34849529106896
87,21.75,39.04051043652796,39.344059061798696,1.0243904092541545,37.29527824329038,41.39283988030701
88,22.0,41.76380466484974,41.53347847334979,1.0243904092541545,39.48469765484148,43.582259291858094
89,22.25,41.14363456411072,40.43750906411144,1.0243904092541545,38.38872824560313,42.486289882619744
90,22.5,40.558344093367204,40.006618596403015,1.0243904092541545,37.95783777789471,42.05539941491132
91,22.75,40.8262587683753,40.82950948497308,1.0243904092541545,38.78072866646477,42.87829030348139
92,23.0,39.25585210216107,39.59084491122708,1.0243904092541545,37.542064092718775,41.639625729735386
93,23.25,36.21126144088028,36.199967986588135,1.0243904092541545,34.15118716807983,38.24874880509644
94,23.5,33.292086168328325,34.790099062287744,1.0243904092541545,32.74131824377943,36.83887988079606
95,23.75,34.42520128088462,35.98681288304859,1.0243904092539327,33.93803206454073,38.03559370155646
96,24.0,33.87296732321446,35.134688362515206,1.0243904092539327,33.08590754400734,37.18346918102307
97,24.25,34.698463678916944,35.689583375502735,1.0243904092541545,33.64080255699443,37.73836419401104
98,24.5,35.42766308292272,35.023045860213614,1.0243904092541545,32.97426504170531,37.07182667872192
99,24.75,33.393789126211786,34.62640248097045,1.0243904092541545,32.577621662462136,36.67518329947876
100,25.0,34.59923106635434,34.95070530536225,1.0243904092541545,32.90192448685394,36.999486123870554
101,25.25,35.64834601468695,34.230448152516196,1.0243904092541545,32.181667334007884,36.27922897102451
102,25.5,35.48899793985837,35.760662707442506,1.0243904092541545,33.7118818889342,37.80944352595081
103,25.75,38.38067127285739,37.70793615635533,1.0243904092541545,35.659155337847025,39.756716974863636
104,26.0,34.33403440734219,35.08991210253183,1.0243904092541545,33.04113128402352,37.13869292104013
105,26.25,34.9646177124705,35.326242041856865,1.0243904092541545,33.27746122334855,37.37502286036518
106,26.5,35.776421771601186,36.575653971679294,1.0243904092541545,34.52687315317098,38.62443479018761
107,26.75,36.273172573405276,36.430920108720926,1.0243904092541545,34.38213929021262,38.47970092722923
108,27.0,37.17392401101002,36.39338066672527,1.0243904092541545,34.34459984821696,38.442161485233584
109,27.25,33.27117802094567,34.881621128552524,1.0243904092541545,32.83284031004422,36.93040194706083
110,27.5,36.6863680038359,36.625890307794094,1.0243904092541545,34.57710948928579,38.6746711263024
111,27.75,37.50022231517917,37.284515665799915,1.0243904092541545,35.23573484729161,39.33329648430822
112,28.0,33.97010422444465,34.58731358213681,1.0243904092541545,32.538532763628496,36.63609440064512
113,28.25,34.33275156007653,35.52936003295995,1.0243904092541545,33.48057921445164,37.57814085146826
114,28.5,33.93760335273226,33.653731934014566,1.0243904092541545,31.604951115506257,35.70251275252288
115,28.75,34.16881118089965,34.4478928790933,1.0243904092541545,32.399112060585,36.49667369760161
116,29.0,34.19800973863528,33.84461360834424,1.0243904092541545,31.79583278983593,35.89339442685255
117,29.25,34.76979403681959,34.83605309149823,1.0243904092541545,32.787272272989924,36.884833910006535
118,29.5,37.415549484500026,35.77562242653288,1.0243904092541545,33.72684160802457,37.82440324504118
119,29.75,40.07726341318505,40.003398607993816,1.0243904092541545,37.95461778948551,42.05217942650212
120,30.0,41.57488697869407,42.3481555303817,1.0243904092541545,40.2993747118734,44.39693634889001
121,30.25,44.74596323684574,44.59976162682251,1.0243904092541545,42.55098080831421,46.64854244533082
122,30.5,44.08840788944821,43.75036486431868,1.0243904092541545,41.70158404581038,45.79914568282699
123,30.75,50.293659821062796,48.71544761016373,1.0243904092541545,46.666666791655416,50.76422842867204
124,31.0,52.83740830561995,51.981885906251954,1.0243904092541545,49.93310508774364,54.030666724760266
125,31.25,54.98263006663005,54.77050637755805,1.0243904092541545,52.721725559049744,56.819287196066355
126,31.5,56.291103009818706,54.95029692710836,1.0243904092541545,52.90151610860005,56.999077745616674
127,31.75,57.45022200878773,58.66728454498302,1.0243904092541545,56.618503726474714,60.716065363491325
128,32.0,59.73052637819704,60.4807470852908,1.0243904092541545,58.431966266782496,62.52952790379911
129,32.25,82.19803545444128,82.77648980217052,1.0243904092541545,80.72770898366221,84.82527062067882
130,32.5,85.19682982424492,85.63802716423665,1.0243904092541545,83.58924634572834,87.68680798274495
131,32.75,81.67802404973428,83.26811095804224,1.0243904092541545,81.21933013953394,85.31689177655055
132,33.0,84.7187644998552,84.35148284952561,1.0243904092541545,82.3027020310173,86.40026366803392
133,33.25,85.1090701349767,85.18311467677763,1.0243904092541545,83.13433385826933,87.23189549528594
134,33.5,81.95278368366138,83.04149846179067,1.0243904092541545,80.99271764328236,85.09027928029897
135,33.75,83.149704561213,84.19769150049898,1.0243904092541545,82.14891068199067,86.24647231900728
136,34.0,84.95018518546314,84.60799815994876,1.0243904092541545,82.55921734144046,86.65677897845707
137,34.25,85.66401921288562,84.95902650089,1.0243904092541545,82.9102456823817,87.00780731939831
138,34.5,85.43931093903704,83.55910878374372,1.0243904092541545,81.51032796523542,85.60788960225203
139,34.75,88.54521294174147,85.85918566377211,1.0243904092541545,83.8104048452638,87.90796648228041
140,35.0,88.32092713951108,87.85652986223805,1.0243904092541545,85.80774904372974,89.90531068074635
141,35.25,83.6962102176688,84.68708216243297,1.0243904092541545,82.63830134392467,86.73586298094128
142,35.5,86.55998699966071,88.81111991347171,1.0243904092541545,86.76233909496341,90.85990073198002
143,35.75,88.85131665498993,88.46664008936602,1.0243904092541545,86.41785927085772,90.51542090787433
144,36.0,87.7140833260557,88.26988409679021,1.0243904092541545,86.2211032782819,90.31866491529851
145,36.25,92.66325429806633,92.94114130589824,1.0243904092541545,90.89236048738994,94.98992212440655
146,36.5,91.8338335013283,92.1247995457866,1.0243904092541545,90.0760187272783,94.1735803642949
147,36.75,90.67225115055354,90.87220943608075,1.0243904092541545,88.82342861757245,92.92099025458906
148,37.0,94.50050676804001,93.31784241057719,1.0243904092541545,91.26906159206888,95.36662322908549
149,37.25,95.05192674831974,94.86720774465985,1.0243904092541545,92.81842692615155,96.91598856316816
150,37.5,94.32615422732769,94.42544744539582,1.0243904092541545,92.37666662688751,96.47422826390412
151,37.75,95.02180722669435,95.72508550365937,1.0243904092541545,93.67630468515107,97.77386632216768
152,38.0,93.54696646577206,95.24730935004033,1.0243904092541545,93.19852853153202,97.29609016854863
153,38.25,95.63537681431315,95.95594339649176,1.0243904092541545,93.90716257798346,98.00472421500007
154,38.5,96.76818002614714,96.7273732218275,1.0243904092541545,94.6785924033192,98.77615404033581
155,38.75,95.19055341410927,93.25190795093914,1.0243904092541545,91.20312713243084,95.30068876944745
156,39.0,93.95618772893765,93.49795873510658,1.0243904092541545,91.44917791659827,95.54673955361488
157,39.25,92.97470896736793,91.80450657417313,1.0243904092541545,89.75572575566483,93.85328739268144
158,39.5,91.22087797642097,91.69045768614717,1.0243904092541545,89.64167686763886,93.73923850465548
159,39.75,87.63922319536499,88.7850521412294,1.0243904092541545,86.7362713227211,90.8338329597377
160,40.0,87.5138056590594,88.18362755937602,1.0243904092541545,86.13484674086772,90.23240837788433
161,40.25,64.62483860933791,65.55614546890016,1.0243904092541545,63.50736465039185,67.60492628740846
162,40.5,65.85450285318211,63.571851699467594,1.0243904092541545,61.52307088095928,65.6206325179759
163,40.75,60.23111443641438,60.93922592635461,1.0243904092541545,58.890445107846304,62.988006744862915
164,41.0,55.68773006977284,55.07148133517403,1.0243904092541545,53.02270051666572,57.12026215368233
165,41.25,51.87660088899568,53.12058420675016,1.0243904092541545,51.07180338824185,55.16936502525847
166,41.5,52.98547215050355,52.093909087234934,1.0243904092541545,50.04512826872663,54.14268990574324
167,41.75,46.365426797132216,45.65419459159809,1.0243904092541545,43.60541377308978,47.702975410106404
168,42.0,45.44410194417295,45.524421075695784,1.0243904092541545,43.47564025718748,47.57320189420409
169,42.25,43.72066652298424,43.885700258700766,1.0243904092541545,41.83691944019246,45.93448107720907
170,42.5,42.67688556948493,43.540732464478644,1.0243904092541545,41.49195164597033,45.58951328298696
171,42.75,40.845856499999236,40.35661704440242,1.0243904092541545,38.30783622589411,42.40539786291073
172,43.0,36.470787470049906,36.95759601943111,1.0243904092541545,34.9088152009228,39.00637683793941
173,43.25,37.33055019596006,38.637028297398885,1.0243904092541545,36.58824747889058,40.68580911590719
174,43.5,37.418854948160906,38.62401846151377,1.0243904092541545,36.575237643005465,40.672799280022076
175,43.75,41.25643240124164,41.26653601013993,1.0243904092541545,39.217755191631625,43.315316828648236
176,44.0,40.08257699600983,38.534075478168106,1.0243904092541545,36.4852946596598,40.58285629667641
177,44.25,38.88077328226782,38.57922860878043,1.0243904092541545,36.53044779027212,40.628009427288745
178,44.5,39.54496074888719,39.70429817250676,1.0243904092541545,37.65551735399845,41.75307899101507
179,44.75,39.38914398083571,39.17799701485296,1.0243904092541545,37.12921619634466,41.22677783336127
180,45.0,40.38829431267244,39.21755590988781,1.0243904092541545,37.1687750913795,41.26633672839611
181,45.25,38.16116186181997,37.86102560816554,1.0243904092541545,35.81224478965723,39.90980642667385
182,45.5,39.099855769915685,39.299714472560645,1.0243904092541545,37.25093365405233,41.34849529106896
183,45.75,40.13430502786016,39.34405906179869,1.0243904092541545,37.29527824329038,41.392839880306994
184,46.0,41.71181444440544,41.53347847334979,1.0243904092541545,39.48469765484148,43.582259291858094
185,46.25,42.23285938007677,40.437509064111445,1.0243904092541545,38.38872824560313,42.48628988261976
186,46.5,40.076193421616324,40.006618596403015,1.0243904092541545,37.95783777789471,42.05539941491132
187,46.75,39.70027522116422,40.82950948497308,1.0243904092541545,38.78072866646477,42.87829030348139
188,47.0,38.31099121495956,39.59084491122708,1.0243904092541545,37.542064092718775,41.639625729735386
189,47.25,37.941907584017926,36.199967986588135,1.0243904092541545,34.15118716807983,38.24874880509644
190,47.5,36.70308632306965,34.79009906228775,1.0243904092541545,32.741318243779446,36.83887988079606
191,47.75,35.692794540025105,35.98681288304859,1.0243904092539327,33.93803206454073,38.03559370155646
192,48.0,34.81247961443288,35.13468836251521,1.0243904092539327,33.08590754400735,37.18346918102308
193,48.25,37.15715479876063,35.68958337550273,1.0243904092541545,33.640802556994416,37.73836419401104
194,48.5,33.92084317415579,35.023045860213614,1.0243904092541545,32.97426504170531,37.07182667872192
195,48.75,33.40454116261602,34.62640248097045,1.0243904092541545,32.577621662462136,36.67518329947876
196,49.0,35.62072041508278,34.95070530536225,1.0243904092541545,32.90192448685394,36.999486123870554
197,49.25,33.9545125940413,34.23044815251619,1.0243904092541545,32.181667334007884,36.279228971024494
198,49.5,35.84014004419972,35.760662707442506,1.0243904092541545,33.7118818889342,37.80944352595081
199,49.75,37.47971280586579,37.70793615635533,1.0243904092541545,35.659155337847025,39.756716974863636
200,50.0,35.605226636150995,35.08991210253183,1.0243904092541545,33.04113128402352,37.13869292104013
201,50.25,36.57753713165185,35.32624204185687,1.0243904092541545,33.27746122334857,37.37502286036518
202,50.5,36.817028733413515,36.575653971679294,1.0243904092541545,34.52687315317098,38.62443479018761
203,50.75,37.256144442582695,36.430920108720926,1.0243904092541545,34.38213929021262,38.47970092722923
204,51.0,34.2834437725216,36.39338066672527,1.0243904092541545,34.34459984821696,38.442161485233584
205,51.25,34.9497800422079,34.881621128552524,1.0243904092541545,32.83284031004422,36.93040194706083
206,51.5,35.408714089997176,36.625890307794094,1.0243904092541545,34.57710948928579,38.6746711263024
207,51.75,36.043673652423266,37.284515665799915,1.0243904092541545,35.23573484729161,39.33329648430822
208,52.0,33.68610181321269,34.58731358213681,1.0243904092541545,32.538532763628496,36.63609440064512
209,52.25,35.44468597376417,35.52936003295995,1.0243904092541545,33.48057921445164,37.57814085146826
210,52.5,34.78137638737441,33.65373193401458,1.0243904092541545,31.60495111550627,35.70251275252289
211,52.75,33.37191117222389,34.4478928790933,1.0243904092541545,32.399112060585,36.49667369760161
212,53.0,33.995965019874994,33.84461360834424,1.0243904092541545,31.79583278983593,35.89339442685255
213,53.25,34.263772457962574,34.83605309149823,1.0243904092541545,32.787272272989924,36.884833910006535
214,53.5,35.486097498817145,35.77562242653288,1.0243904092541545,33.72684160802457,37.82440324504118
215,53.75,41.31937686596268,40.00339860799381,1.0243904092541545,37.954617789485496,42.05217942650212
216,54.0,43.136499908319855,42.34815553038171,1.0243904092541545,40.2993747118734,44.39693634889002
217,54.25,45.904085709332165,44.59976162682251,1.0243904092541545,42.55098080831421,46.64854244533082
218,54.5,43.71390552622655,43.75036486431868,1.0243904092541545,41.70158404581038,45.79914568282699
219,54.75,48.23852963415166,48.71544761016373,1.0243904092541545,46.666666791655416,50.76422842867204
220,55.0,51.778438242824876,51.981885906251954,1.0243904092541545,49.93310508774364,54.030666724760266
221,55.25,54.86825579875176,54.77050637755805,1.0243904092541545,52.721725559049744,56.819287196066355
222,55.5,55.00437347705285,54.95029692710837,1.0243904092541545,52.90151610860006,56.999077745616674
223,55.75,57.554596990877215,58.66728454498302,1.0243904092541545,56.618503726474714,60.716065363491325
224,56.0,60.46076769257466,60.4807470852908,1.0243904092541545,58.431966266782496,62.52952790379911
225,56.25,83.35283972598572,82.77648980217053,1.0243904092541545,80.72770898366223,84.82527062067884
226,56.5,88.1041136649346,85.63802716423666,1.0243904092541545,83.58924634572836,87.68680798274497
227,56.75,84.93155480857226,83.26811095804224,1.0243904092541545,81.21933013953394,85.31689177655055
228,57.0,83.23037020248198,84.35148284952561,1.0243904092541545,82.3027020310173,86.40026366803392
229,57.25,85.0439094705263,85.18311467677763,1.0243904092541545,83.13433385826933,87.23189549528594
230,57.5,81.96014797632702,83.04149846179067,1.0243904092541545,80.99271764328236,85.09027928029897
231,57.75,83.57457662845707,84.19769150049898,1.0243904092541545,82.14891068199067,86.24647231900728
232,58.0,84.95227634160328,84.60799815994878,1.0243904092541545,82.55921734144047,86.65677897845708
233,58.25,86.03174626587948,84.95902650089,1.0243904092541545,82.9102456823817,87.00780731939831
234,58.5,82.71349620960166,83.55910878374374,1.0243904092541545,81.51032796523543,85.60788960225204
235,58.75,84.97720403566635,85.85918566377211,1.0243904092541545,83.8104048452638,87.90796648228041
236,59.0,85.75922867649643,87.85652986223803,1.0243904092541545,85.80774904372973,89.90531068074634
237,59.25,84.52308241715576,84.68708216243297,1.0243904092541545,82.63830134392467,86.73586298094128
238,59.5,87.62961886853245,88.81111991347171,1.0243904092541545,86.76233909496341,90.85990073198002
239,59.75,88.05416576528002,88.46664008936602,1.0243904092541545,86.41785927085772,90.51542090787433
240,60.0,87.65016364319844,88.26988409679021,1.0243904092541545,86.2211032782819,90.31866491529851
241,60.25,92.98434900399347,92.94114130589824,1.0243904092541545,90.89236048738994,94.98992212440655
242,60.5,90.68820190903148,92.12479954578662,1.0243904092541545,90.07601872727831,94.17358036429492
243,60.75,89.34599679157893,90.87220943608075,1.0243904092541545,88.82342861757245,92.92099025458906
244,61.0,95.56377364928066,93.31784241057717,1.0243904092541545,91.26906159206887,95.36662322908548
245,61.25,93.60745559960037,94.86720774465985,1.0243904092541545,92.81842692615155,96.91598856316816
246,61.5,93.38800348591174,94.42544744539582,1.0243904092541545,92.37666662688751,96.47422826390412
247,61.75,97.89437450784148,95.72508550365936,1.0243904092541545,93.67630468515105,97.77386632216766
248,62.0,98.12671657971683,95.24730935004033,1.0243904092541545,93.19852853153202,97.29609016854863
249,62.25,94.95011809456113,95.95594339649176,1.0243904092541545,93.90716257798346,98.00472421500007
250,62.5,96.45371362017742,96.72737322182749,1.0243904092541545,94.67859240331919,98.7761540403358
251,62.75,93.76417905146991,93.25190795093914,1.0243904092541545,91.20312713243084,95.30068876944745
252,63.0,95.55461085187036,93.49795873510658,1.0243904092541545,91.44917791659827,95.54673955361488
253,63.25,91.00511237791663,91.80450657417313,1.0243904092541545,89.75572575566483,93.85328739268144
254,63.5,91.474895729018,91.69045768614717,1.0243904092541545,89.64167686763886,93.73923850465548
255,63.75,89.60150453784375,88.7850521412294,1.0243904092541545,86.7362713227211,90.8338329597377
256,64.0,88.9136884957584,88.18362755937602,1.0243904092541545,86.13484674086772,90.23240837788433
257,64.25,64.97390860264356,65.55614546890017,1.0243904092541545,63.507364650391864,67.60492628740847
258,64.5,63.592210156230905,63.571851699467594,1.0243904092541545,61.52307088095928,65.6206325179759
259,64.75,59.677605307268784,60.93922592635461,1.0243904092541545,58.890445107846304,62.988006744862915
260,65.0,54.61106712206183,55.07148133517403,1.0243904092541545,53.02270051666572,57.12026215368233
261,65.25,52.513140577073756,53.12058420675016,1.0243904092541545,51.07180338824185,55.16936502525847
262,65.5,52.28606902725556,52.093909087234934,1.0243904092541545,50.04512826872663,54.14268990574324
263,65.75,45.42514861220734,45.65419459159809,1.0243904092541545,43.60541377308978,47.702975410106404
264,66.0,46.07227836437618,45.524421075695784,1.0243904092541545,43.47564025718748,47.57320189420409
265,66.25,44.7741448669395,43.885700258700766,1.0243904092541545,41.83691944019246,45.93448107720907
266,66.5,43.48710259258279,43.540732464478644,1.0243904092541545,41.49195164597033,45.58951328298696
267,66.75,40.75154070691636,40.35661704440243,1.0243904092541545,38.30783622589412,42.40539786291073
268,67.0,36.978926297968556,36.95759601943111,1.0243904092541545,34.9088152009228,39.00637683793941
269,67.25,38.55624035281872,38.637028297398885,1.0243904092541545,36.58824747889058,40.68580911590719
270,67.5,37.97523448893768,38.62401846151377,1.0243904092541545,36.575237643005465,40.672799280022076
271,67.75,41.400338745192826,41.26653601013993,1.0243904092541545,39.217755191631625,43.315316828648236
272,68.0,38.4061991411859,38.53407547816811,1.0243904092541545,36.4852946596598,40.582856296676425
273,68.25,40.81394997762497,38.57922860878043,1.0243904092541545,36.53044779027212,40.628009427288745
274,68.5,41.23695397747232,39.70429817250676,1.0243904092541545,37.65551735399845,41.75307899101507
275,68.75,39.48916439378967,39.17799701485296,1.0243904092541545,37.12921619634466,41.22677783336127
276,69.0,38.319235361270856,39.21755590988781,1.0243904092541545,37.1687750913795,41.26633672839611
277,69.25,36.829367888472696,37.86102560816555,1.0243904092541545,35.81224478965724,39.90980642667385
278,69.5,40.701925953838284,39.299714472560645,1.0243904092541545,37.25093365405233,41.34849529106896
279,69.75,39.29076554294741,39.34405906179869,1.0243904092541545,37.29527824329038,41.392839880306994
280,70.0,41.76320140933544,41.53347847334979,1.0243904092541545,39.48469765484148,43.582259291858094
281,70.25,38.95251740110658,40.43750906411144,1.0243904092541545,38.38872824560313,42.486289882619744
282,70.5,40.8203974659526,40.006618596403015,1.0243904092541545,37.95783777789471,42.05539941491132
283,70.75,41.379164591099084,40.82950948497308,1.0243904092541545,38.78072866646477,42.87829030348139
284,71.0,38.56871972979074,39.59084491122708,1.0243904092541545,37.542064092718775,41.639625729735386
285,71.25,35.81945484433673,36.199967986588135,1.0243904092541545,34.15118716807983,38.24874880509644
286,71.5,35.24313780664287,34.79009906228775,1.0243904092541545,32.741318243779446,36.83887988079606
287,71.75,35.92478055166395,35.98681288304859,1.0243904092539327,33.93803206454073,38.03559370155646
288,72.0,34.90349574976531,35.134688362515206,1.0243904092539327,33.08590754400734,37.18346918102307
289,72.25,35.592222238452464,35.68958337550273,1.0243904092541545,33.640802556994416,37.73836419401104
290,72.5,34.775911477992395,35.023045860213614,1.0243904092541545,32.97426504170531,37.07182667872192
291,72.75,34.45183069367432,34.62640248097045,1.0243904092541545,32.577621662462136,36.67518329947876
292,73.0,36.44888559338689,34.950705305362256,1.0243904092541545,32.90192448685394,36.99948612387057
293,73.25,31.782459275969586,34.23044815251619,1.0243904092541545,32.181667334007884,36.279228971024494
294,73.5,35.60841164641011,35.760662707442506,1.0243904092541545,33.7118818889342,37.80944352595081
295,73.75,37.81966812576275,37.70793615635534,1.0243904092541545,35.659155337847025,39.75671697486365
